Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
NBA Live 06 (All region sales),PS2,2005,Sports,Electronic Arts,1.44,0.15,0,0.05,1.64,NA,NA,NA,NA,NA,NA
Tony Hawk's American Wasteland (Old all region sales),PS2,2005,Sports,Activision,0.8,0.63,0.01,0.19,1.62,NA,NA,NA,NA,NA,NA
Super Mario Strikers,GC,2005,Sports,Nintendo,0.98,0.38,0.2,0.04,1.61,76,39,8.7,55,Next Level Games,E
Buzz! The Music Quiz,PS2,2005,Misc,Sony Computer Entertainment,0,1.18,0,0.43,1.61,NA,NA,NA,NA,NA,NA
Dollar Dash,PS2,2005,Action,Take-Two Interactive,1.3,0.23,0,0.07,1.6,NA,NA,NA,NA,NA,NA
Mario Party 7,GC,2005,Misc,Nintendo,0.95,0.11,0.46,0.04,1.57,64,25,7.9,53,Hudson,E
MVP Baseball 2005,PS2,2005,Sports,Electronic Arts,1.26,0.07,0,0.21,1.54,87,25,8.6,47,EA Sports,E
Major League Baseball 2K5,PS2,2005,Sports,Take-Two Interactive,0.72,0.56,0,0.19,1.48,82,19,7.4,20,Kush Games,E
Mario Superstar Baseball,GC,2005,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46,76,38,8.6,41,Namco,E
Tony Hawk's American Wasteland (Weekly american sales),PS2,2005,Sports,Activision,1.38,0.05,0,0.02,1.45,NA,NA,NA,NA,NA,NA
NBA Live 06 (Weekly american sales),PS2,2005,Sports,Electronic Arts,1.35,0.05,0,0.02,1.42,NA,NA,NA,NA,NA,NA
LEGO Star Wars: The Video Game,GC,2005,Action,Eidos Interactive,1.09,0.28,0,0.04,1.41,NA,NA,NA,NA,NA,NA
Dynasty Warriors 5,PS2,2005,Action,Tecmo Koei,0.24,0.18,0.91,0.06,1.39,69,29,8.8,68,Omega Force,T
The Sims 2,PSP,2005,Simulation,Electronic Arts,0.49,0.55,0,0.33,1.37,65,17,6.9,32,Maxis,T
Doom 3,XB,2005,Shooter,Activision,0.85,0.43,0,0.06,1.34,88,71,7.4,116,Vicarious Visions,M
Monster Hunter Freedom,PSP,2005,Role-Playing,Capcom,0.24,0.03,1.03,0.04,1.34,71,34,8.6,78,Capcom,T
Need for Speed Underground Rivals,PSP,2005,Racing,Electronic Arts,0.69,0.37,0.02,0.24,1.32,74,36,8.5,38,Team Fusion,E
Madagascar,PS2,2005,Platform,Activision,0.78,0.45,0,0.07,1.31,69,25,7.4,25,Toys for Bob,E10+
SingStar '80s,PS2,2005,Misc,Sony Computer Entertainment,0.27,0.02,0,1.02,1.3,78,22,8.3,6,SCEA,T
Mario & Luigi: Partners in Time,DS,2005,Role-Playing,Nintendo,0.74,0.05,0.43,0.07,1.29,NA,NA,NA,NA,NA,NA
Midnight Club 3: DUB Edition (America weekly sales),PS2,2005,Racing,Take-Two Interactive,1.22,0.05,0,0.01,1.29,NA,NA,NA,NA,NA,NA
The Sims 2: Nightlife,PC,2005,Simulation,Electronic Arts,1.22,0.05,0,0,1.27,76,31,6.6,71,Maxis,T
Tamagotchi Connection: Corner Shop,DS,2005,Simulation,Atari,0.1,0.02,1.12,0.01,1.26,59,20,7.7,6,NanaOn-Sha,E
Need for Speed: Most Wanted,X360,2005,Racing,Electronic Arts,1,0.13,0.02,0.1,1.25,83,54,8.5,134,EA Canada,T
Pokemon XD: Gale of Darkness,GC,2005,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,1.25,64,27,8.3,74,Genius Sonority Inc.,E
Ratchet: Deadlocked,PS2,2005,Shooter,Sony Computer Entertainment,0.85,0.03,0.22,0.14,1.24,81,51,8.9,155,Insomniac Games,T
Star Wars Episode III: Revenge of the Sith,XB,2005,Action,Activision,0.82,0.38,0,0.04,1.24,61,44,8.1,54,Double Helix Games,T
Star Wars: Battlefront II,PSP,2005,Shooter,LucasArts,1.05,0.05,0.01,0.1,1.21,69,22,8.5,111,Savage Entertainment,T
World Soccer Winning Eleven 9 (JP & Others sales),PSP,2005,Sports,Konami Digital Entertainment,0.01,0.88,0.31,0,1.2,NA,NA,NA,NA,NA,NA
Gun,PS2,2005,Shooter,Activision,0.98,0.04,0,0.16,1.17,77,43,8.7,70,Neversoft Entertainment,M
LEGO Star Wars: The Video Game,XB,2005,Action,Eidos Interactive,0.83,0.28,0,0.05,1.16,NA,NA,NA,NA,NA,NA
Shadow of the Colossus,PS2,2005,Action,Sony Computer Entertainment,0.78,0.03,0.2,0.13,1.14,91,77,9.1,933,SCE Japan Studio,T
Dance Dance Revolution Extreme 2,PS2,2005,Simulation,Konami Digital Entertainment,0.95,0.04,0,0.16,1.14,76,27,9,21,Konami Computer Entertainment Hawaii,E10+
LEGO Star Wars: The Video Game,GBA,2005,Action,Eidos Interactive,0.82,0.3,0,0.02,1.14,NA,NA,NA,NA,NA,NA
Royal Palace of White Sword and The City of Gentiles,PS2,2005,Role-Playing,Take-Two Interactive,0,0.51,0,0.62,1.14,NA,NA,NA,NA,NA,NA
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2005,Role-Playing,Nintendo,0.81,0.3,0,0.02,1.13,NA,NA,NA,NA,NA,NA
SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0,0.01,0.08,1.12,82,44,8.6,63,Zipper Interactive,M
Call Of Duty 2: Big Red One,XB,2005,Shooter,Activision,0.66,0.4,0,0.05,1.12,78,46,5.1,27,Treyarch,T
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0.68,0.38,0,0.05,1.11,94,70,9,160,Ubisoft Montreal,M
Untold Legends: Brotherhood of the Blade,PSP,2005,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.09,68,51,7.6,58,Sony Online Entertainment,T
Namco Museum Battle Collection,PSP,2005,Misc,Sony Computer Entertainment,0.75,0.18,0,0.16,1.08,73,28,7.2,9,TOSE,E10+
Star Fox: Assault,GC,2005,Shooter,Nintendo,0.68,0.18,0.19,0.03,1.08,67,59,8.1,106,Namco,T
SoulCalibur III,PS2,2005,Fighting,Namco Bandai Games,0.74,0.15,0.13,0.05,1.07,86,57,8.4,96,Namco,T
World Tour Soccer,PSP,2005,Sports,Sony Computer Entertainment,0.1,0.63,0,0.34,1.07,70,31,5.6,5,SCEE,E
NBA Street V3,PS2,2005,Sports,Electronic Arts,0.52,0.41,0,0.14,1.06,89,36,8.7,37,EA Canada,E
Forza Motorsport,XB,2005,Racing,Microsoft Game Studios,0.52,0.51,0,0.02,1.05,92,73,7.6,213,Microsoft Game Studios,E
Need for Speed: Most Wanted,XB,2005,Racing,Electronic Arts,0.53,0.46,0,0.05,1.04,83,32,8.8,29,EA Canada,T
MX vs. ATV Unleashed,PS2,2005,Racing,THQ,0.86,0.03,0,0.14,1.03,79,30,8.4,17,Rainbow Studios,E
WipEout Pure,PSP,2005,Racing,Sony Computer Entertainment,0.47,0.34,0,0.23,1.03,88,56,7.9,102,Studio Liverpool,E
Super Princess Peach,DS,2005,Platform,Nintendo,0.7,0.05,0.21,0.07,1.03,75,48,7.6,33,TOSE,E
Shadow The Hedgehog,GC,2005,Platform,Sega,0.76,0.2,0,0.03,0.99,51,22,6.6,120,Sonic Team,E10+
Mario Party Advance,GBA,2005,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98,54,27,5.4,34,Hudson,E
Zoo Tycoon DS,DS,2005,Strategy,THQ,0.86,0.03,0.01,0.08,0.98,44,19,6.6,25,Altron,E
NCAA Football 06,XB,2005,Sports,Electronic Arts,0.73,0.21,0,0.03,0.97,87,38,8.3,27,EA Sports,E
Grand Theft Auto: San Andreas,PC,2005,Action,Take-Two Interactive,0,0.93,0,0.04,0.97,93,47,8.9,1841,Rockstar North,M
Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005,Action,Ubisoft,0.36,0.45,0,0.14,0.95,87,29,8.6,53,Ubisoft Montreal,M
Destroy All Humans!,PS2,2005,Shooter,THQ,0.78,0.03,0,0.13,0.94,NA,NA,NA,NA,NA,NA
MVP Baseball 2005,XB,2005,Sports,Electronic Arts,0.7,0.2,0,0.03,0.94,86,35,NA,NA,EA Sports,NA
The Sims 2,DS,2005,Simulation,Electronic Arts,0.81,0.05,0,0.07,0.93,70,13,6.1,24,Griptonite Games,E10+
Bentley's Hackpack,GBA,2005,Misc,NA,0.67,0.25,0,0.02,0.93,NA,NA,NA,NA,NA,NA
Phoenix Wright: Ace Attorney,DS,2005,Adventure,Capcom,0.44,0.05,0.39,0.05,0.92,81,53,9.2,203,Capcom,T
Burnout Revenge,PS2,2005,Racing,Electronic Arts,0.75,0.03,0,0.12,0.9,90,52,8.8,114,Criterion Games,E10+
Madagascar,GBA,2005,Platform,Activision,0.62,0.24,0,0.03,0.89,71,6,NA,NA,Vicarious Visions,E
Blitz: The League,PS2,2005,Sports,Unknown,0.74,0.03,0,0.12,0.89,76,25,8,20,Midway,M
Tiger Woods PGA Tour 06,PS2,2005,Sports,Electronic Arts,0.74,0.03,0,0.12,0.89,83,29,6.2,16,EA Sports,E
NBA 2K6,PS2,2005,Action,Take-Two Interactive,0.43,0.34,0,0.11,0.88,84,23,8.3,13,Visual Concepts,E
Fight Night Round 2,PS2,2005,Fighting,Electronic Arts,0.72,0.03,0,0.12,0.87,88,37,9,37,EA Sports,T
Rogue Galaxy,PS2,2005,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84,83,59,8.4,89,Level 5,T
Burnout Legends,PSP,2005,Racing,Electronic Arts,0.7,0.05,0,0.08,0.84,86,53,8.4,108,Criterion Games,E10+
Sly 3: Honor Among Thieves,PS2,2005,Platform,Sony Computer Entertainment,0.69,0.03,0,0.11,0.83,83,59,8.8,130,Sucker Punch,E10+
Tony Hawk's Underground 2 Remix,PSP,2005,Sports,Activision,0.46,0.21,0,0.15,0.82,83,49,8,34,Shaba Games,T
MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0,0.22,0.81,66,43,8.7,52,SCEE,T
The Sims 2,PS2,2005,Simulation,Electronic Arts,0.67,0.03,0,0.11,0.81,75,31,4.4,166,Maxis,T
Yakuza,PS2,2005,Action,Sega,0.03,0.02,0.74,0.01,0.8,75,58,8.2,73,Amusement Vision,M
Perfect Dark Zero,X360,2005,Shooter,Microsoft Game Studios,0.66,0.02,0.03,0.06,0.77,81,75,7.3,229,Rare Ltd.,M
Marvel Nemesis: Rise of the Imperfects,PS2,2005,Fighting,Electronic Arts,0.64,0.02,0,0.1,0.77,53,30,6.3,46,"EA Canada, Nihilistic",T
Donkey Kong Country 3,GBA,2005,Platform,Nintendo,0.45,0.17,0.14,0.01,0.77,77,16,8.4,27,Rare Ltd.,E
Twisted Metal: Head On,PSP,2005,Action,Sony Computer Entertainment,0.71,0,0,0.06,0.77,79,45,8.2,38,Incognito Inc.,T
Mercenaries: Playground of Destruction,PS2,2005,Action,LucasArts,0.64,0.02,0,0.1,0.76,NA,NA,NA,NA,NA,NA
Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,2005,Role-Playing,Capcom,0.09,0.03,0.62,0.02,0.76,NA,NA,NA,NA,NA,NA
True Crime: New York City,PS2,2005,Action,Activision,0.57,0.02,0.07,0.09,0.76,NA,NA,NA,NA,NA,NA
Super Monkey Ball: Touch & Roll,DS,2005,Misc,Sega,0.69,0,0,0.06,0.75,NA,NA,NA,NA,NA,NA
Madden NFL 06,PSP,2005,Sports,Electronic Arts,0.69,0,0,0.06,0.75,75,23,7.9,16,EA Tiburon,E
Coded Arms,PSP,2005,Shooter,Konami Digital Entertainment,0.28,0.29,0,0.17,0.75,59,42,6.5,61,Konami,T
Midnight Club 3: DUB Edition,XB,2005,Racing,Take-Two Interactive,0.61,0.1,0,0.03,0.74,84,53,7.4,40,Rockstar San Diego,E10+
Star Wars Episode III: Revenge of the Sith,GBA,2005,Action,Ubisoft,0.52,0.19,0,0.01,0.72,73,13,7.5,12,Ubisoft,E10+
Ultimate Spider-Man,PS2,2005,Action,Activision,0.6,0.02,0,0.1,0.72,74,52,7.9,54,Treyarch,T
Kouchuu Ouja Mushi King,GBA,2005,Action,Sega,0,0,0.7,0.02,0.72,NA,NA,NA,NA,NA,NA
Kirby: Canvas Curse,DS,2005,Platform,Nintendo,0.36,0,0.32,0.03,0.72,86,48,8.2,87,HAL Labs,E
Conker: Live And Reloaded,XB,2005,Adventure,Microsoft Game Studios,0.49,0.2,0,0.02,0.71,NA,NA,NA,NA,NA,NA
Doom 3: Resurrection of Evil,XB,2005,Shooter,Activision,0.53,0.15,0,0.03,0.71,77,41,7.9,16,"id Software, Nerve Software",M
Spider-Man 2,PSP,2005,Action,Activision,0.35,0.21,0,0.14,0.7,67,43,6.9,8,Vicarious Visions,T
Jade Empire,XB,2005,Role-Playing,Microsoft Game Studios,0.48,0.19,0,0.03,0.7,89,84,8.6,113,BioWare,M
Ape Escape: On the Loose,PSP,2005,Platform,Sony Computer Entertainment,0.52,0,0.12,0.05,0.7,66,35,6.4,16,"SCEA, Sims",E
Disney's Chicken Little,GBA,2005,Platform,Disney Interactive Studios,0.5,0.18,0,0.01,0.7,71,6,NA,NA,Artificial Mind and Movement,E
Halo 2 Multiplayer Map Pack,XB,2005,Shooter,Microsoft Game Studios,0.54,0.13,0,0.02,0.69,89,37,7.4,34,Bungie Software,M
Mortal Kombat: Shaolin Monks,PS2,2005,Action,Midway Games,0.58,0.02,0,0.09,0.69,77,41,8.6,74,Midway Studios - Los Angeles,M
Prince of Persia: The Two Thrones,PS2,2005,Action,Ubisoft,0.57,0.02,0,0.09,0.68,85,46,8.5,111,Ubisoft Montreal,M
Mercenaries: Playground of Destruction,XB,2005,Action,LucasArts,0.54,0.11,0,0.03,0.68,NA,NA,NA,NA,NA,NA
FIFA Soccer 06,XB,2005,Sports,Electronic Arts,0.29,0.38,0,0.01,0.68,80,39,7.5,22,EA Canada,E
Star Wars: Republic Commando,XB,2005,Shooter,Activision,0.48,0.17,0,0.02,0.67,78,54,8.9,89,LucasArts,T
Virtua Tennis: World Tour (US & Others sales),PSP,2005,Sports,Sega,0.16,0.36,0,0.14,0.67,NA,NA,NA,NA,NA,NA
Madagascar,GC,2005,Platform,Activision,0.52,0.13,0,0.02,0.66,70,21,NA,NA,Toys for Bob,E10+
Brothers In Arms: Road to Hill 30,XB,2005,Shooter,Ubisoft,0.49,0.14,0,0.02,0.66,88,64,8,69,Gearbox Software,M
Radiata Stories,PS2,2005,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,0.65,74,36,9,54,Tri-Ace,T
Disney's Chicken Little,PS2,2005,Platform,Disney Interactive Studios,0.32,0.25,0,0.08,0.65,60,20,8.9,7,Avalanche Software,E10+
Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,2005,Misc,THQ,0.47,0.17,0,0.01,0.65,NA,NA,NA,NA,NA,NA
Champions: Return to Arms,PS2,2005,Role-Playing,Sony Online Entertainment,0.32,0.25,0,0.08,0.65,77,48,8.8,43,Snowblind Studios,T
Harry Potter and the Goblet of Fire,PS2,2005,Action,Electronic Arts,0.54,0.02,0,0.09,0.65,68,29,6.7,48,Electronic Arts,E10+
NBA Live 06,XB,2005,Sports,Electronic Arts,0.57,0.04,0,0.03,0.64,79,30,6.4,15,EA Canada,E
Jampack Volume 13 (RP-T),PS2,2005,Misc,Sony Computer Entertainment,0.31,0.24,0,0.08,0.64,NA,NA,NA,NA,NA,NA
X-Men Legends II: Rise of Apocalypse,PS2,2005,Role-Playing,Activision,0.53,0.02,0,0.09,0.63,82,44,7.3,41,Raven Software,T
NASCAR 06: Total Team Control,PS2,2005,Racing,Electronic Arts,0.53,0.02,0,0.09,0.63,78,18,7.7,18,EA Sports,E
Tony Hawk's American Wasteland,XB,2005,Sports,Activision,0.4,0.2,0,0.03,0.62,77,40,7.7,15,Neversoft Entertainment,T
2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005,Misc,THQ,0.44,0.16,0,0.01,0.61,NA,NA,NA,NA,NA,NA
Half-Life 2,XB,2005,Shooter,Electronic Arts,0.37,0.21,0,0.03,0.61,90,35,8.6,115,Valve Software,M
Final Fantasy IV Advance,GBA,2005,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61,85,30,7.3,70,TOSE,E10+
Harry Potter and the Goblet of Fire,GBA,2005,Action,Electronic Arts,0.44,0.16,0,0.01,0.61,71,9,6,8,Magic Pockets,E
Shadow The Hedgehog,PS2,2005,Platform,Sega,0.5,0.02,0,0.08,0.6,45,28,6,137,Sonic Team,E10+
Fight Night Round 2,XB,2005,Fighting,Electronic Arts,0.42,0.16,0,0.02,0.6,88,48,8.8,27,EA Sports,T
PGR3 - Project Gotham Racing 3,X360,2005,Racing,Microsoft Game Studios,0.49,0.03,0.03,0.05,0.6,NA,NA,NA,NA,NA,NA
Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,PS2,2005,Strategy,Banpresto,0,0,0.59,0,0.59,NA,NA,NA,NA,NA,NA
Pokemon Trozei!,DS,2005,Puzzle,Nintendo,0.25,0,0.31,0.02,0.59,NA,NA,NA,NA,NA,NA
Romancing SaGa,PS2,2005,Role-Playing,Square Enix,0.06,0.04,0.47,0.01,0.58,58,23,8,35,Square Enix,E10+
Prince of Persia: The Two Thrones,XB,2005,Action,Ubisoft,0.33,0.22,0,0.03,0.58,85,46,8.4,28,Ubisoft,M
NHL 06,PS2,2005,Sports,Electronic Arts,0.48,0.02,0,0.08,0.58,78,27,8.5,29,EA Canada,E10+
Far Cry Instincts,XB,2005,Shooter,Ubisoft,0.32,0.24,0,0.02,0.57,85,56,5.7,73,Ubisoft Montreal,M
ATV Offroad Fury: Blazin' Trails,PSP,2005,Racing,SouthPeak Games,0.53,0,0,0.04,0.57,63,32,7.8,16,Climax Group,E
Tales of the Abyss,PS2,2005,Role-Playing,Namco Bandai Games,0,0,0.57,0,0.57,78,22,8.4,109,Namco,T
Madden NFL 06,GC,2005,Sports,Electronic Arts,0.44,0.11,0,0.02,0.57,86,21,8.5,11,EA Sports,E
Dynasty Warriors 5: Xtreme Legends,PS2,2005,Action,Tecmo Koei,0.11,0.08,0.35,0.03,0.57,57,22,9.1,26,Omega Force,T
Battlefield 2: Modern Combat,XB,2005,Shooter,Electronic Arts,0.39,0.15,0,0.02,0.56,80,49,8.2,29,Digital Illusions,T
Need for Speed: Most Wanted,GC,2005,Racing,Electronic Arts,0.43,0.11,0,0.02,0.56,80,18,9.1,22,EA Canada,T
Batman Begins,PS2,2005,Action,Electronic Arts,0.27,0.21,0,0.07,0.56,64,41,7.3,70,Eurocom Entertainment Software,T
Major League Baseball 2K5,XB,2005,Sports,Take-Two Interactive,0.52,0.02,0,0.02,0.56,81,25,8.2,17,Kush Games,E
Archer Maclean's Mercury,PSP,2005,Puzzle,Ignition Entertainment,0.17,0.24,0,0.14,0.56,75,39,6.6,21,Awesome Studios,E
Metal Gear Solid 3: Subsistence,PS2,2005,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55,94,53,9.3,439,Aspect,M
Jump Super Stars,DS,2005,Fighting,Nintendo,0,0,0.55,0,0.55,NA,NA,NA,NA,NA,NA
Jak X: Combat Racing,PS2,2005,Racing,Sony Computer Entertainment,0.45,0.02,0,0.07,0.55,76,46,7.7,63,Naughty Dog,T
Crash Tag Team Racing,PS2,2005,Racing,Vivendi Games,0.27,0.21,0,0.07,0.54,66,21,7,49,Radical Entertainment,E10+
Fire Emblem: Path of Radiance,GC,2005,Action,Nintendo,0.29,0.08,0.16,0.01,0.54,85,42,8.9,141,Intelligent Systems,T
The Incredible Hulk: Ultimate Destruction,PS2,2005,Action,Vivendi Games,0.26,0.2,0,0.07,0.54,83,41,8.7,38,Radical Entertainment,T
NCAA March Madness 06,PS2,2005,Sports,Electronic Arts,0.45,0.02,0,0.07,0.53,78,19,9.1,13,EA Canada,E
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005,Action,Ubisoft,0.34,0.17,0,0.02,0.53,82,43,8.5,11,Ubisoft Montpellier,T
Burnout Revenge,XB,2005,Racing,Electronic Arts,0.32,0.19,0,0.01,0.53,89,65,8.4,66,Criterion Games,E10+
Medal of Honor: European Assault,XB,2005,Shooter,Electronic Arts,0.32,0.19,0,0.02,0.53,72,42,7,15,EA LA,T
NBA 06,PS2,2005,Sports,Sony Computer Entertainment,0.26,0.2,0,0.07,0.53,63,26,6.3,27,SCEA Sports Studio,E
Juiced,PS2,2005,Racing,THQ,0.26,0.2,0,0.07,0.53,68,36,7.7,24,Juice Games,T
The Warriors,PS2,2005,Action,Take-Two Interactive,0.44,0.02,0,0.07,0.53,84,52,8.5,72,Rockstar Toronto,M
Mario Tennis: Power Tour,GBA,2005,Sports,Nintendo,0.24,0.09,0.19,0.01,0.52,81,21,8,25,Camelot Software Planning,E
We Love Katamari,PS2,2005,Puzzle,Electronic Arts,0.26,0.2,0,0.07,0.52,86,61,8.9,51,Namco,E
Gun,XB,2005,Shooter,Activision,0.38,0.12,0,0.02,0.52,79,55,7.8,29,Neversoft Entertainment,M
That's So Raven 2: Supernatural Style,GBA,2005,Adventure,Disney Interactive Studios,0.37,0.14,0,0.01,0.52,52,5,NA,NA,Artificial Mind and Movement,E
The Punisher,PS2,2005,Action,THQ,0.25,0.2,0,0.07,0.52,68,44,8.2,56,Volition Inc.,M
SSX On Tour,PS2,2005,Sports,Electronic Arts,0.25,0.2,0,0.07,0.52,80,41,7.9,26,EA Canada,E
"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005,Misc,THQ,0.37,0.14,0,0.01,0.51,NA,NA,NA,NA,NA,NA
Capcom Classics Collection,PS2,2005,Misc,Capcom,0.22,0.17,0.05,0.06,0.51,78,30,8.4,5,Digital Eclipse,T
