Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Battlefield 4,PS4,2013,Shooter,Electronic Arts,1.35,1.55,0.17,0.51,3.59,85,18,6.9,1580,EA DICE,M
Just Dance 2014,Wii,2013,Misc,Ubisoft,1.88,1.39,0,0.31,3.59,NA,NA,6.2,10,Ubisoft,E10+
Battlefield 4,PS3,2013,Shooter,Electronic Arts,1.3,1.42,0.27,0.5,3.49,80,14,5.8,579,EA DICE,M
Battlefield 4,X360,2013,Shooter,Electronic Arts,2.15,1.01,0.02,0.31,3.48,79,21,5.6,542,EA DICE,M
Monster Hunter 4,3DS,2013,Role-Playing,Capcom,0,0,3.44,0,3.44,NA,NA,NA,NA,NA,NA
Assassin's Creed IV: Black Flag,X360,2013,Action,Ubisoft,1.9,1.11,0.01,0.29,3.3,86,35,7.9,701,Ubisoft,M
Gran Turismo 6,PS3,2013,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,3.23,81,81,7.7,758,Polyphony Digital,E
The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,1.4,1.01,0.46,0.23,3.1,91,81,8.9,1057,Nintendo,E
FIFA 14,PS4,2013,Sports,Electronic Arts,0.61,1.85,0.11,0.44,3.01,87,26,6.3,616,EA Canada,E
Call of Duty: Ghosts,XOne,2013,Shooter,Activision,1.88,0.77,0,0.27,2.92,78,7,4.3,700,Infinity Ward,M
Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,1.07,1.31,0.06,0.42,2.85,83,29,7.8,1530,Ubisoft,M
Killzone: Shadow Fall,PS4,2013,Shooter,Sony Computer Entertainment,0.89,1.33,0.08,0.39,2.69,73,88,6.8,2102,Guerrilla,M
NBA 2K14,X360,2013,Sports,Take-Two Interactive,2.1,0.19,0,0.23,2.52,87,23,4.9,150,Visual Concepts,E
Tomb Raider (2013),PS3,2013,Action,Square Enix,0.6,1.26,0.08,0.48,2.42,NA,NA,NA,NA,NA,NA
Batman: Arkham Origins,PS3,2013,Action,Warner Bros. Interactive Entertainment,1.07,0.8,0.04,0.38,2.29,76,46,7.7,668,WB Games Montreal,T
God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment,1.23,0.63,0.04,0.35,2.25,80,89,7.5,914,SCE Santa Monica,M
New Super Luigi U,WiiU,2013,Platform,Nintendo,1.25,0.62,0.18,0.18,2.24,77,59,7.9,288,Nintendo,E
Assassin's Creed IV: Black Flag,XOne,2013,Action,Ubisoft,1.48,0.55,0,0.21,2.23,NA,NA,7.4,355,Ubisoft,M
Madden NFL 25,X360,2013,Sports,Electronic Arts,1.98,0.06,0,0.19,2.23,80,32,5.6,136,EA Sports,E
LEGO Marvel Super Heroes,X360,2013,Action,Warner Bros. Interactive Entertainment,1.24,0.79,0,0.19,2.22,80,37,7.6,127,TT Games,E10+
Forza Motorsport 5,XOne,2013,Racing,Microsoft Game Studios,1.21,0.79,0.01,0.19,2.2,79,76,5.9,1095,Turn 10,E
Skylanders SWAP Force,Wii,2013,Platform,Activision,1.21,0.75,0,0.19,2.15,NA,NA,6.6,5,Beenox,E10+
NBA 2K14,PS3,2013,Sports,Take-Two Interactive,1.44,0.31,0.04,0.32,2.11,84,26,4.9,142,Visual Concepts,E
Yokai Watch,3DS,2013,Role-Playing,Nintendo,0.25,0.45,1.33,0.05,2.09,NA,NA,NA,NA,NA,NA
Mario & Luigi: Dream Team,3DS,2013,Role-Playing,Nintendo,0.89,0.58,0.46,0.14,2.08,NA,NA,NA,NA,NA,NA
Battlefield 4,XOne,2013,Shooter,Electronic Arts,1.25,0.58,0,0.19,2.02,81,5,6.6,480,EA DICE,M
Need for Speed Rivals,PS4,2013,Racing,Electronic Arts,0.73,0.92,0.03,0.3,1.98,80,53,6.2,667,Ghost Games,E10+
BioShock Infinite,X360,2013,Shooter,Take-Two Interactive,1.22,0.54,0.02,0.16,1.93,93,33,8.5,1647,Irrational Games,M
Mario Party: Island Tour,3DS,2013,Misc,Nintendo,0.62,0.64,0.55,0.11,1.92,57,47,6.3,117,"Nintendo, Nd Cube",E
Diablo III,PS3,2013,Role-Playing,Activision,0.72,0.75,0.15,0.29,1.91,86,43,6.4,557,Blizzard Entertainment,M
Tomb Raider (2013),X360,2013,Action,Square Enix,0.86,0.84,0.01,0.17,1.89,NA,NA,NA,NA,NA,NA
Donkey Kong Country Returns,3DS,2013,Platform,Nintendo,0.74,0.62,0.41,0.13,1.89,NA,NA,NA,NA,NA,NA
Batman: Arkham Origins,X360,2013,Action,Warner Bros. Interactive Entertainment,1.15,0.56,0,0.17,1.88,74,46,7.5,685,WB Games Montreal,T
Madden NFL 25,PS3,2013,Sports,Electronic Arts,1.6,0.03,0,0.24,1.87,76,19,4.1,91,EA Sports,E
LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,0.77,0.76,0.01,0.29,1.84,82,22,7.9,76,TT Games,E10+
The Legend of Zelda: The Wind Waker,WiiU,2013,Action,Nintendo,0.92,0.6,0.14,0.14,1.79,NA,NA,NA,NA,NA,NA
Wii Party U,WiiU,2013,Misc,Nintendo,0.3,0.56,0.84,0.05,1.75,65,38,6.8,135,Nd Cube,E
Kingdom Hearts,PS3,2013,Role-Playing,Square Enix,0.9,0.35,0.25,0.24,1.74,NA,NA,NA,NA,NA,NA
Knack,PS4,2013,Platform,Sony Computer Entertainment Europe,0.43,0.68,0.42,0.2,1.73,54,83,6.5,1074,SCE Japan Studio,E10+
BioShock Infinite,PS3,2013,Shooter,Take-Two Interactive,0.72,0.65,0.04,0.28,1.69,94,27,8.5,1863,Irrational Games,M
StarCraft II: Heart of the Swarm,PC,2013,Strategy,Activision,0.83,0.66,0,0.18,1.67,86,68,7.9,1346,Blizzard Entertainment,T
Saints Row IV,X360,2013,Action,Deep Silver,1.01,0.5,0.01,0.13,1.66,81,42,6.5,325,Volition Inc.,M
Beyond: Two Souls,PS3,2013,Adventure,Sony Computer Entertainment,0.52,0.8,0.06,0.26,1.63,70,98,8.1,2652,Quantic Dream,M
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,0.59,0.76,0.01,0.26,1.62,83,22,7.7,262,TT Games,E10+
Disney Infinity,Wii,2013,Action,Disney Interactive Studios,1.05,0.41,0,0.14,1.6,NA,NA,4.2,24,Avalanche Software,E10+
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.06,0.35,0.01,0.15,1.57,78,69,6.8,908,Capcom Vancouver,M
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,0.92,0.5,0.03,0.12,1.57,79,81,5.4,779,Epic Games,M
Puzzle & Dragons,3DS,2013,Role-Playing,GungHo,0,0,1.51,0,1.51,NA,NA,NA,NA,NA,NA
LEGO City Undercover,3DS,2013,Platform,Nintendo,0.52,0.77,0.07,0.11,1.47,NA,NA,NA,NA,NA,NA
Dragon Quest VII: Warriors of Eden,3DS,2013,Role-Playing,Square Enix,0.06,0.09,1.3,0.01,1.46,NA,NA,NA,NA,NA,NA
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,0.89,0.31,0.01,0.23,1.45,85,20,6.5,368,Visual Concepts,E
Disney Infinity,X360,2013,Action,Disney Interactive Studios,0.97,0.34,0,0.13,1.44,74,38,6.5,79,Avalanche Software,E10+
SimCity (2013),PC,2013,Simulation,Electronic Arts,0.48,0.77,0,0.17,1.42,64,75,2.2,4572,Maxis,E10+
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,0.45,0.37,0.44,0.16,1.42,80,61,7.9,746,PlatinumGames,M
Diablo III,X360,2013,Role-Playing,Activision,0.9,0.39,0,0.12,1.41,87,42,6.6,384,Blizzard Entertainment,M
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,0.97,0.3,0,0.11,1.38,81,63,7.9,362,NetherRealm Studios,T
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,0.83,0.43,0,0.13,1.38,60,77,6.1,1409,Crytek,M
Battlefield 4,PC,2013,Shooter,Electronic Arts,0.39,0.87,0,0.1,1.35,81,52,6,3517,EA DICE,M
Skylanders SWAP Force,X360,2013,Platform,Activision,0.86,0.34,0,0.12,1.32,83,37,5.7,45,Vicarious Visions,E10+
Final Fantasy X / X-2 HD Remaster,PS3,2013,Role-Playing,Square Enix,0.43,0.36,0.32,0.16,1.27,85,50,8.5,332,Virtuos,T
Need for Speed Rivals,PS3,2013,Racing,Electronic Arts,0.33,0.69,0.05,0.19,1.27,80,6,4.9,123,Ghost Games,E10+
Saints Row IV,PS3,2013,Action,Deep Silver,0.56,0.41,0.09,0.19,1.25,76,26,6.3,278,Volition Inc.,M
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,0.48,0.5,0.01,0.2,1.18,78,37,7.9,282,NetherRealm Studios,T
FIFA 14,XOne,2013,Sports,Electronic Arts,0.41,0.66,0,0.09,1.16,88,22,5.8,328,EA Canada,E
WWE 2K14,PS3,2013,Sports,Take-Two Interactive,0.49,0.46,0,0.19,1.14,74,22,7.5,121,Yuke's,T
Pikmin 3,WiiU,2013,Strategy,Nintendo,0.44,0.32,0.29,0.07,1.11,87,79,8.7,664,Nintendo,E10+
WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.37,0,0.1,1.11,75,43,7.7,100,Yuke's,T
LEGO City Undercover,WiiU,2013,Platform,Nintendo,0.47,0.42,0.13,0.08,1.1,80,66,8.2,283,TT Games,E10+
NCAA Football 14,X360,2013,Sports,Electronic Arts,1.01,0,0,0.08,1.09,77,18,5.8,74,EA Tiburon,E
Final Fantasy XIV: A Realm Reborn,PS3,2013,Role-Playing,Square Enix,0.37,0.3,0.28,0.13,1.08,NA,NA,NA,NA,NA,NA
Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,0.31,0.2,0.45,0.11,1.07,66,62,5.9,552,Square Enix,T
LEGO Marvel Super Heroes,XOne,2013,Action,Warner Bros. Interactive Entertainment,0.61,0.35,0,0.09,1.06,NA,NA,6.8,73,TT Games,E10+
Skylanders SWAP Force,PS3,2013,Platform,Activision,0.43,0.42,0,0.17,1.02,83,31,5.3,33,Vicarious Visions,E10+
Just Dance 2014,X360,2013,Misc,Ubisoft,0.72,0.17,0,0.1,0.99,79,16,7.8,33,Ubisoft,E10+
Dead Space 3,X360,2013,Action,Electronic Arts,0.64,0.26,0,0.08,0.98,78,68,6.4,694,Visceral Games,M
Rocksmith 2014,PS3,2013,Misc,Ubisoft,0.53,0.24,0.05,0.16,0.98,NA,NA,NA,NA,NA,NA
Tom Clancy's Splinter Cell: Blacklist,X360,2013,Action,Ubisoft,0.57,0.32,0.01,0.08,0.98,82,58,7.5,383,Ubisoft Toronto,M
Disney Infinity,PS3,2013,Action,Disney Interactive Studios,0.49,0.32,0,0.16,0.97,75,21,5.9,47,Avalanche Software,E10+
Dead Space 3,PS3,2013,Action,Electronic Arts,0.44,0.36,0,0.16,0.96,76,37,6.4,522,Visceral Games,M
Pro Evolution Soccer 2014,PS3,2013,Action,Konami Digital Entertainment,0.03,0.41,0.51,0,0.95,78,39,4.1,303,Konami,E
Rocksmith 2014,X360,2013,Misc,Ubisoft,0.69,0.16,0,0.09,0.94,NA,NA,NA,NA,NA,NA
Tom Clancy's Splinter Cell: Blacklist,PS3,2013,Action,Ubisoft,0.34,0.39,0.06,0.15,0.94,84,27,7.7,314,Ubisoft Toronto,M
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013,Fighting,Namco Bandai Games,0.32,0.32,0.15,0.15,0.93,77,32,7.9,187,CyberConnect2,T
Disney Magical World,3DS,2013,Adventure,Nintendo,0.17,0.2,0.53,0.03,0.92,71,27,7.5,21,h.a.n.d. Inc.,E
Injustice: Gods Among Us,PS4,2013,Fighting,Warner Bros. Interactive Entertainment,0.46,0.3,0,0.16,0.91,NA,NA,NA,NA,NA,NA
NBA 2K14,XOne,2013,Sports,Take-Two Interactive,0.7,0.11,0,0.09,0.91,86,15,5.7,183,Visual Concepts,E
Crysis 3,X360,2013,Shooter,Electronic Arts,0.51,0.31,0.01,0.08,0.9,76,45,6.7,344,Crytek,M
Madden NFL 25,PS4,2013,Sports,Electronic Arts,0.63,0.13,0,0.15,0.9,74,13,5.2,118,EA Sports,E
LEGO Marvel Super Heroes,3DS,2013,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.9,61,4,5.2,11,TT Games,E10+
Crysis 3,PS3,2013,Shooter,Electronic Arts,0.26,0.42,0.03,0.16,0.87,77,23,6.3,288,Crytek,M
Wii Fit U,WiiU,2013,Sports,Nintendo,0.35,0.23,0.21,0.05,0.85,72,19,7.7,72,Nintendo,E
NCAA Football 14,PS3,2013,Sports,Electronic Arts,0.75,0,0,0.09,0.84,77,9,6.2,40,EA Tiburon,E
Madden NFL 25,XOne,2013,Sports,Electronic Arts,0.67,0.05,0,0.08,0.81,73,18,5.9,111,EA Sports,E
Killzone: Mercenary,PSV,2013,Shooter,Sony Computer Entertainment Europe,0.2,0.39,0.04,0.17,0.8,78,86,8.9,513,Guerilla Cambridge,M
Final Fantasy X / X-2 HD Remaster,PSV,2013,Role-Playing,Square Enix,0.16,0.24,0.28,0.12,0.8,86,14,8.5,223,Virtuos,T
DmC: Devil May Cry,PS3,2013,Action,Capcom,0.24,0.26,0.19,0.1,0.79,85,40,5.3,1471,Ninja Theory,M
Need for Speed Rivals,X360,2013,Racing,Electronic Arts,0.37,0.35,0.01,0.07,0.79,76,12,5.4,107,Ghost Games,E10+
Dead Island: Riptide,X360,2013,Action,Deep Silver,0.44,0.26,0.01,0.07,0.78,57,43,6.3,192,Techland,M
Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013,Sports,Nintendo,0.37,0.22,0.13,0.06,0.78,NA,NA,NA,NA,NA,NA
Aliens: Colonial Marines,X360,2013,Shooter,Sega,0.36,0.34,0,0.07,0.77,48,47,3.8,449,Gearbox Software,M
Professor Layton and the Azran Legacy,3DS,2013,Puzzle,Nintendo,0,0.48,0.25,0.03,0.75,81,58,7.9,86,Level 5,E10+
Resident Evil: Revelations,PS3,2013,Action,Capcom,0.14,0.29,0.22,0.09,0.74,74,30,7.2,204,Capcom,M
MLB 13: The Show,PS3,2013,Sports,Sony Computer Entertainment,0.67,0,0,0.07,0.74,87,36,7.8,114,SCEA San Diego Studios,E
LEGO Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74,82,8,8,71,TT Games,E10+
Total War: Rome II,PC,2013,Strategy,Sega,0.12,0.53,0,0.07,0.72,76,71,4.2,3742,Creative Assembly,T
Call of Duty: Ghosts,PC,2013,Shooter,Activision,0.23,0.41,0,0.05,0.7,NA,NA,NA,NA,NA,NA
Need for Speed Rivals,XOne,2013,Racing,Electronic Arts,0.46,0.17,0,0.07,0.69,75,18,5.8,175,Ghost Games,E10+
Terraria,X360,2013,Action,505 Games,0.35,0.27,0,0.06,0.67,81,39,7.2,139,Engine Software,T
Rayman Legends,WiiU,2013,Platform,Ubisoft,0.25,0.33,0.03,0.05,0.66,92,35,8.7,465,Ubisoft Montpellier,E10+
BioShock Infinite,PC,2013,Shooter,Take-Two Interactive,0.29,0.3,0,0.07,0.66,94,68,8.5,7322,Irrational Games,M
One Piece: Pirate Warriors 2,PS3,2013,Action,Namco Bandai Games,0,0.19,0.42,0.05,0.66,71,35,7.8,61,Omega Force,T
Rocksmith 2014,PC,2013,Misc,Ubisoft,0.36,0.24,0,0.06,0.65,NA,NA,NA,NA,NA,NA
Ratchet & Clank: Into the Nexus,PS3,2013,Shooter,Sony Computer Entertainment,0.3,0.25,0,0.1,0.65,NA,NA,NA,NA,NA,NA
Assassin's Creed IV: Black Flag,PC,2013,Action,Ubisoft,0.22,0.38,0,0.05,0.64,84,10,7.7,1470,Ubisoft,M
Football Manager 2014,PC,2013,Sports,Sega,0,0.6,0,0.03,0.64,85,41,5.5,275,Sports Interactive,E
The Walking Dead: Survival Instinct,X360,2013,Shooter,Activision,0.46,0.11,0,0.05,0.63,32,30,4,410,Terminal Reality,M
Crysis 3,PC,2013,Shooter,Electronic Arts,0.17,0.39,0,0.07,0.63,76,47,6.5,1223,Crytek,M
Tearaway,PSV,2013,Adventure,Sony Computer Entertainment Europe,0.14,0.34,0,0.14,0.61,87,82,8.9,391,Media Molecule,E
Aliens: Colonial Marines,PS3,2013,Shooter,Sega,0.2,0.29,0,0.11,0.6,43,25,3.6,295,Gearbox Software,M
Dead Island: Riptide,PS3,2013,Action,Deep Silver,0.26,0.19,0.07,0.09,0.6,62,25,5.9,140,Techland,M
Dynasty Warriors 8,PS3,2013,Action,Tecmo Koei,0.12,0.1,0.34,0.05,0.6,68,26,8.5,75,Omega Force,T
Disney Infinity,WiiU,2013,Action,Disney Interactive Studios,0.33,0.22,0,0.05,0.6,71,10,7.6,58,Avalanche Software,E10+
Frozen: Olaf's Quest,3DS,2013,Platform,Disney Interactive Studios,0.27,0.27,0,0.05,0.6,NA,NA,NA,NA,NA,NA
Just Dance 2014,WiiU,2013,Misc,Ubisoft,0.31,0.23,0,0.05,0.6,72,13,7.6,45,Ubisoft,E10+
Skylanders SWAP Force,WiiU,2013,Platform,Activision,0.38,0.15,0,0.05,0.58,89,7,6,96,Vicarious Visions,E10+
Shin Megami Tensei IV,3DS,2013,Role-Playing,Atlus,0.28,0,0.27,0.03,0.58,83,48,8.3,251,Atlus,M
JoJo's Bizarre Adventure: All Star Battle,PS3,2013,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58,71,53,8.3,55,CyberConnect2,T
Rayman Legends,PS3,2013,Platform,Ubisoft,0.14,0.34,0,0.1,0.58,91,23,8.7,310,Ubisoft Montpellier,E10+
Payday 2,X360,2013,Shooter,505 Games,0.33,0.19,0,0.05,0.57,75,18,6.3,203,Overkill Software,M
Defiance,X360,2013,Shooter,Trion Worlds,0.38,0.14,0,0.05,0.57,60,27,7.2,249,Trion Worlds,M
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,0.35,0.12,0,0.08,0.54,75,69,8.3,343,Sanzaru Games,E10+
NHL 14,PS3,2013,Sports,Electronic Arts,0.28,0.17,0,0.09,0.54,80,22,6,79,Electronic Arts,E10+
F1 2013,PS3,2013,Racing,Codemasters,0.01,0.42,0.03,0.09,0.54,77,22,6.3,40,Codemasters Birmingham,E
NHL 14,X360,2013,Sports,Electronic Arts,0.4,0.09,0,0.05,0.54,81,30,5.9,92,Electronic Arts,E10+
Dragon's Crown,PS3,2013,Role-Playing,Nippon Ichi Software,0.25,0.07,0.17,0.05,0.53,82,62,8.3,288,Vanillaware,T
Tales of Symphonia,PS3,2013,Role-Playing,Namco Bandai Games,0.21,0.12,0.13,0.07,0.52,NA,NA,7.2,6,Namco Bandai Games,T
Frozen: Olaf's Quest,DS,2013,Platform,Disney Interactive Studios,0.21,0.26,0,0.04,0.52,NA,NA,NA,NA,NA,NA
LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.11,0.29,0,0.11,0.51,NA,NA,NA,NA,NA,NA
Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.15,0.08,0.22,0.06,0.51,77,71,8.2,298,"SCE Japan Studio, comcept",M
The Walking Dead: Survival Instinct,PS3,2013,Shooter,Activision,0.28,0.15,0,0.08,0.51,34,14,3.6,196,Terminal Reality,M
Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013,Fighting,Namco Bandai Games,0.29,0.16,0.01,0.05,0.51,70,16,7.7,67,CyberConnect2,T
Sonic Lost World,3DS,2013,Platform,Sega,0.24,0.14,0.07,0.03,0.49,59,34,6.5,144,Dimps Corporation,E10+
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.3,0.14,0,0.04,0.48,82,46,7.8,358,PlatinumGames,M
Major League Baseball 2K13,X360,2013,Sports,Take-Two Interactive,0.44,0,0,0.04,0.48,NA,NA,NA,NA,NA,NA
Just Dance 2014,XOne,2013,Misc,Ubisoft,0.3,0.11,0,0.04,0.45,71,6,7,58,Ubisoft,E10+
God Eater 2,PSV,2013,Role-Playing,Namco Bandai Games,0,0,0.45,0,0.45,NA,NA,NA,NA,NA,NA
Deadpool,PS3,2013,Action,Activision,0.23,0.14,0,0.08,0.45,61,27,7.2,221,High Moon Studios,M
DmC: Devil May Cry,X360,2013,Action,Capcom,0.26,0.12,0.01,0.04,0.44,86,65,5.1,1438,Ninja Theory,M
Deadpool,X360,2013,Action,Activision,0.26,0.13,0,0.04,0.43,62,49,7.4,368,High Moon Studios,M
Payday 2,PS3,2013,Shooter,505 Games,0.22,0.14,0,0.08,0.43,74,12,6.2,181,Overkill Software,M
Hometown Story,3DS,2013,Role-Playing,Rising Star Games,0.23,0.12,0.04,0.04,0.43,47,14,6,24,TOYBOX,E10+
Rayman Legends,X360,2013,Platform,Ubisoft,0.19,0.2,0,0.04,0.43,90,35,8.2,217,Ubisoft Montpellier,E10+
Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.16,0.17,0,0.1,0.42,61,38,6.8,106,Armature Studio,T
Metro: Last Light,PS3,2013,Action,Deep Silver,0.14,0.18,0.03,0.07,0.42,80,23,8.2,508,4A Games,NA
Attack on Titan: Humanity in Chains,3DS,2013,Action,Screenlife,0,0,0.42,0,0.42,46,22,4.5,34,Spike Chunsoft,M
Just Dance 2014,PS4,2013,Misc,Ubisoft,0.19,0.16,0,0.07,0.41,75,4,5.5,51,Ubisoft,E10+
Terraria,PS3,2013,Action,505 Games,0.07,0.2,0.09,0.05,0.41,81,12,7.9,70,Engine Software,T
FIFA 14,PSV,2013,Sports,Electronic Arts,0.08,0.23,0.01,0.09,0.41,NA,NA,1.8,69,EA Canada,E
Dragon Quest X,WiiU,2013,Role-Playing,Square Enix,0,0,0.41,0,0.41,NA,NA,NA,NA,Square Enix,NA
Metal Gear Solid: The Legacy Collection,PS3,2013,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.06,0.4,93,4,9,255,Konami,M
The Wonderful 101,WiiU,2013,Action,Nintendo,0.19,0.1,0.08,0.03,0.4,78,75,8.5,495,PlatinumGames,T
FIFA 14,PC,2013,Sports,Electronic Arts,0.01,0.36,0,0.03,0.4,87,6,4.6,441,EA Canada,E
Sonic Lost World,WiiU,2013,Platform,Sega,0.23,0.12,0.01,0.03,0.39,63,64,7.3,461,Sonic Team,E10+
Skylanders SWAP Force,PS4,2013,Platform,Activision,0.2,0.12,0,0.06,0.39,79,7,5.2,45,Vicarious Visions,E10+
One Piece: Unlimited World Red,3DS,2013,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.39,75,5,7.6,26,Ganbarion,T
Farming Simulator 2013,X360,2013,Simulation,Focus Home Interactive,0.22,0.13,0,0.04,0.38,33,12,6.2,30,Giants Software,E
FIFA 14,Wii,2013,Sports,Electronic Arts,0,0.36,0,0.02,0.38,NA,NA,4.3,19,EA Canada,E
Phoenix Wright: Ace Attorney - Dual Destinies,3DS,2013,Adventure,Capcom,0,0,0.38,0,0.38,NA,NA,NA,NA,NA,NA
Tales of Hearts,PSV,2013,Role-Playing,Namco Bandai Games,0.11,0.11,0.09,0.07,0.38,NA,NA,NA,NA,NA,NA
LEGO Marvel Super Heroes,DS,2013,Action,Warner Bros. Interactive Entertainment,0.22,0.13,0,0.03,0.38,NA,NA,4.8,5,TT Games,E10+
Just Dance 2014,PS3,2013,Misc,Ubisoft,0.17,0.14,0,0.06,0.38,77,6,7.1,25,Ubisoft,E10+
GRID 2,PS3,2013,Racing,Codemasters,0.07,0.22,0.01,0.08,0.37,82,20,6.6,173,Codemasters,E
Tiger Woods PGA Tour 14,PS3,2013,Sports,Electronic Arts,0.16,0.14,0,0.07,0.37,74,28,3.8,26,EA Tiburon,E
Zoo Tycoon (2013),XOne,2013,Simulation,Microsoft Game Studios,0.18,0.15,0,0.03,0.36,NA,NA,NA,NA,NA,NA
Dragon's Crown,PSV,2013,Role-Playing,Nippon Ichi Software,0.14,0.05,0.12,0.05,0.35,78,15,8.4,198,Vanillaware,T
Earth Defense Force 2025,PS3,2013,Shooter,D3Publisher,0.04,0.02,0.27,0.01,0.35,69,28,7.5,52,Sandlot,M
Tiger Woods PGA Tour 14,X360,2013,Sports,Electronic Arts,0.21,0.12,0,0.03,0.35,77,28,6.2,26,EA Tiburon,E
Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,2013,Action,Namco Bandai Games,0,0,0.35,0,0.35,NA,NA,NA,NA,NA,NA
Toukiden: The Age of Demons,PSV,2013,Action,Tecmo Koei,0.04,0.04,0.25,0.02,0.35,71,44,8,136,Omega Force,T
Metro: Last Light,X360,2013,Action,Deep Silver,0.17,0.15,0,0.03,0.35,80,20,8.4,440,4A Games,NA
Defiance,PS3,2013,Shooter,Trion Worlds,0.19,0.1,0,0.06,0.35,59,21,6.9,145,Trion Worlds,M
Call of Duty: Ghosts,WiiU,2013,Shooter,Activision,0.22,0.09,0.01,0.03,0.34,69,6,3.4,256,Treyarch,M
Company of Heroes 2,PC,2013,Strategy,THQ,0.06,0.25,0,0.04,0.34,80,82,2.1,6157,Relic,M
Angry Birds Star Wars,3DS,2013,Strategy,Activision,0.15,0.15,0,0.03,0.34,NA,NA,3,8,Exient Entertainment,E
Sniper: Ghost Warrior 2,PS3,2013,Shooter,City Interactive,0.05,0.18,0.03,0.07,0.33,52,15,6,82,City Interactive,M
