Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Project Gotham Racing (JP weekly sales),XB,2002,Action,Microsoft Game Studios,1.54,0.44,0.04,0.07,2.1,NA,NA,NA,NA,NA,NA
Scooby-Doo! Night of 100 Frights,PS2,2002,Platform,THQ,1.17,0.72,0,0.22,2.1,NA,NA,NA,NA,NA,NA
Tetris Worlds,PS2,2002,Puzzle,THQ,1.11,0.71,0,0.27,2.08,44,7,6.2,11,Blue Planet Software,E
Spec Ops: Airborne Commando,PS,2002,Shooter,Take-Two Interactive,1.54,0.46,0,0.08,2.07,NA,NA,NA,NA,NA,NA
Sonic Mega Collection,GC,2002,Misc,Infogrames,1.47,0.48,0.05,0.06,2.05,75,26,8.8,41,Sonic Team,E
Harry Potter and the Chamber of Secrets,GBA,2002,Action,Electronic Arts,1.21,0.64,0.05,0.09,1.99,76,11,7.9,14,Eurocom Entertainment Software,E
Harry Potter and the Chamber of Secrets,PS,2002,Action,Electronic Arts,0.75,1.09,0.02,0.12,1.98,NA,NA,8.5,33,Argonaut Games,E
Spyro: Enter the Dragonfly,PS2,2002,Platform,Universal Interactive,0.74,0.95,0,0.28,1.97,56,20,4.1,95,Check Six Games,E
Tom Clancy's Ghost Recon,PS2,2002,Shooter,Ubisoft,1.42,0.4,0,0.12,1.94,63,18,8.3,22,Ubisoft,M
Star Fox Adventures,GC,2002,Adventure,Nintendo,0.96,0.53,0.3,0.09,1.87,82,39,7.7,145,Rare Ltd.,T
Virtua Fighter 4,PS2,2002,Fighting,Sega,0.78,0.44,0.56,0.04,1.81,94,36,8,84,Sega AM2,T
Sonic Advance 2,GBA,2002,Platform,Sega,0.93,0.59,0.21,0.07,1.8,83,23,8.3,46,Dimps Corporation,E
Tom Clancy's Ghost Recon,XB,2002,Shooter,Ubisoft,1.23,0.46,0,0.07,1.76,84,29,6.1,27,Red Storm Entertainment,M
State of Emergency,PS2,2002,Action,Take-Two Interactive,0.86,0.67,0,0.22,1.76,71,34,5.7,33,VIS Entertainment,M
Xenosaga Episode I: Der Wille zur Macht,PS2,2002,Role-Playing,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74,83,35,8.7,99,Monolith Soft,T
Crash Bandicoot: The Huge Adventure,GBA,2002,Platform,Universal Interactive,0.95,0.7,0,0.08,1.73,78,18,7.9,27,Vicarious Visions,E
Dragon Ball Z: The Legacy of Goku,GBA,2002,Role-Playing,Infogrames,1.52,0.12,0,0.05,1.69,53,15,6.9,28,Webfoot Technologies,E
Metroid Fusion,GBA,2002,Action,Nintendo,1.18,0.27,0.17,0.06,1.68,92,44,9.1,200,Nintendo,E
NBA Live 2003,PS2,2002,Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66,83,22,8.3,28,EA Canada,E
Tiger Woods PGA Tour 2003,PS2,2002,Sports,Electronic Arts,0.8,0.63,0,0.21,1.64,88,18,8.9,18,EA Sports,E
Spyro 2: Season of Flame,GBA,2002,Platform,Vivendi Games,0.85,0.65,0,0.08,1.58,76,18,7.6,13,Digital Eclipse,E
Conflict: Desert Storm,PS2,2002,Shooter,Gotham Games,0.98,0.53,0,0.06,1.57,55,10,8.6,45,Pivotal Games,T
Stuntman,PS2,2002,Racing,Atari,0.76,0.59,0,0.2,1.55,71,37,5.7,36,Reflections Interactive,T
The Simpsons Skateboarding,PS2,2002,Sports,Electronic Arts,0.36,0.9,0,0.27,1.52,38,21,5,26,The Code Monkeys,T
Super Monkey Ball 2,GC,2002,Puzzle,Atari,1.11,0.31,0.06,0.04,1.52,87,34,8.5,51,Amusement Vision,E
Pac-Man World 2,PS2,2002,Action,Namco Bandai Games,1.26,0.05,0,0.21,1.51,73,19,7.8,26,Namco,E
Red Faction II,PS2,2002,Shooter,THQ,0.49,0.78,0,0.23,1.5,84,30,8.3,35,Volition Inc.,M
Medal of Honor: Frontline,XB,2002,Shooter,Electronic Arts,1,0.43,0,0.06,1.49,81,18,6.9,23,EA LA,T
NCAA Football 2003,PS2,2002,Sports,Electronic Arts,1.16,0.08,0,0.19,1.44,91,19,8.6,27,EA Sports,E
Cabela's Big Game Hunter,PS2,2002,Sports,Activision,0.7,0.54,0,0.18,1.42,59,7,7.8,12,Sand Grain Studios,T
Resident Evil (Remake),GC,2002,Action,Capcom,0.63,0.38,0.35,0.05,1.42,NA,NA,NA,NA,NA,NA
Spider-Man: The Movie,XB,2002,Action,Activision,1.07,0.28,0,0.05,1.4,79,29,7.5,11,Treyarch,E
Colin McRae Rally 3,PS2,2002,Racing,Codemasters,0.03,1.05,0.02,0.3,1.4,86,25,7.7,24,Codemasters,E
Dead to Rights,PS2,2002,Shooter,Electronic Arts,0.67,0.52,0,0.17,1.36,73,20,8.9,36,Namco,M
Test Drive,PS2,2002,Racing,Atari,0.95,0.21,0.01,0.18,1.34,73,19,7.4,23,Pitbull Syndicate,T
Spider-Man: The Movie,GBA,2002,Action,Activision,0.92,0.35,0.01,0.05,1.33,NA,NA,NA,NA,NA,NA
NFL 2K3,PS2,2002,Sports,Atari,1.06,0.08,0,0.18,1.32,93,20,7.4,25,Visual Concepts,E
IHRA Drag Racing 2,PS2,2002,Racing,Bethesda Softworks,0.64,0.5,0,0.17,1.31,NA,NA,7.4,63,Bethesda Softworks,E
Turok: Evolution,PS2,2002,Shooter,Acclaim Entertainment,0.64,0.5,0,0.17,1.31,61,20,7.3,27,Acclaim,M
Yu-Gi-Oh! The Sacred Cards,GBA,2002,Role-Playing,Konami Digital Entertainment,0.94,0.35,0,0.02,1.3,NA,NA,NA,NA,NA,NA
Mega Man Battle Network 3 Blue / White Version,GBA,2002,Role-Playing,Capcom,0.39,0.02,0.85,0.03,1.29,NA,NA,NA,NA,NA,NA
Resident Evil Zero,GC,2002,Action,Capcom,0.54,0.27,0.45,0.04,1.29,NA,NA,NA,NA,NA,NA
.hack//Infection Part 1,PS2,2002,Role-Playing,Atari,0.49,0.38,0.26,0.13,1.27,75,35,8.5,60,CyberConnect2,T
RollerCoaster Tycoon 2,PC,2002,Strategy,Atari,1.19,0.05,0,0,1.25,74,22,8.5,135,Chris Sawyer,E
Crash Bandicoot: The Wrath of Cortex,XB,2002,Platform,Universal Interactive,0.59,0.57,0,0.07,1.23,70,16,8.1,19,Traveller's Tales,E
Golden Sun: The Lost Age,GBA,2002,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22,86,29,9.5,150,Camelot Software Planning,E
NBA 2K2,PS2,2002,Sports,Sega,0.59,0.46,0.01,0.15,1.22,89,19,7.8,16,Visual Concepts,E
Sly Cooper and the Thievius Raccoonus,PS2,2002,Platform,Sony Computer Entertainment,1.03,0.14,0,0.04,1.21,86,41,8.6,184,Sucker Punch,E
The Lord of the Rings: The Fellowship of the Ring,PS2,2002,Action,Black Label Games,0.59,0.46,0,0.15,1.2,59,19,5.1,20,Surreal Software,T
SpongeBob SquarePants: Revenge of the Flying Dutchman,GBA,2002,Platform,THQ,0.92,0.23,0,0.04,1.19,71,4,7.7,7,Vicarious Visions,E
Spider-Man: The Movie,GC,2002,Action,Activision,0.86,0.27,0.01,0.04,1.19,76,14,7.3,11,Treyarch,E
Ty the Tasmanian Tiger,PS2,2002,Platform,Electronic Arts,0.57,0.45,0,0.15,1.17,70,14,8.8,60,Krome Studios,E
Yu-Gi-Oh! The Sacred Cards (American and Others sales),GBA,2002,Role-Playing,Konami Digital Entertainment,0.84,0.27,0,0.05,1.16,NA,NA,NA,NA,NA,NA
MechAssault,XB,2002,Simulation,Microsoft Game Studios,1.01,0.1,0,0.03,1.13,87,32,8,47,Day 1 Studios,T
Star Wars: Bounty Hunter,PS2,2002,Shooter,LucasArts,0.53,0.42,0,0.14,1.09,65,32,8.3,33,LucasArts,T
SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002,Platform,THQ,0.53,0.41,0,0.14,1.08,NA,NA,6.6,41,Big Sky Software,E
Fisherman's Bass Club,PS2,2002,Sports,Agetec,0.53,0.41,0,0.14,1.08,NA,NA,NA,NA,Vingt-et-un Systems,E
Disney's Lilo & Stitch,GBA,2002,Platform,Ubisoft,0.77,0.29,0,0.02,1.08,NA,NA,NA,NA,NA,NA
Freekstyle,PS2,2002,Racing,Electronic Arts,0.52,0.41,0,0.14,1.06,81,25,7.3,14,Page 44 Studios,E
Seek and Destroy,PS2,2002,Racing,Play It,0.52,0.4,0,0.14,1.06,63,9,8.8,10,Barnhouse Effect,T
NBA 2K3,PS2,2002,Sports,Sega,0.51,0.4,0,0.13,1.05,89,21,8,22,Visual Concepts,E
Dynasty Warriors 3: Xtreme Legends,PS2,2002,Action,Tecmo Koei,0.13,0.1,0.74,0.03,1,72,16,9.3,54,Omega Force,T
Dark Cloud 2,PS2,2002,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96,87,41,9.1,174,Level 5,T
Shinobi,PS2,2002,Platform,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96,71,33,7.9,43,Overworks,M
Mortal Kombat: Deadly Alliance,XB,2002,Fighting,Midway Games,0.77,0.15,0,0.04,0.96,81,27,8.4,24,Midway,M
NHL 2003,PS2,2002,Sports,Electronic Arts,0.46,0.36,0,0.12,0.93,79,20,6.8,18,EA Sports,E
Tony Hawk's Pro Skater 4,XB,2002,Sports,Activision,0.59,0.3,0,0.04,0.93,90,25,8.5,21,Neversoft Entertainment,T
Street Hoops,PS2,2002,Sports,Activision,0.45,0.35,0,0.12,0.91,NA,NA,NA,NA,NA,NA
Knockout Kings 2002,PS2,2002,Sports,Electronic Arts,0.45,0.35,0,0.12,0.91,76,23,8.1,12,Electronic Arts,T
Tiger Woods PGA Tour 2002,PS2,2002,Sports,Electronic Arts,0.44,0.35,0,0.12,0.9,80,23,7.6,5,EA Sports,E
James Bond 007: Agent Under Fire,XB,2002,Shooter,Electronic Arts,0.65,0.22,0,0.03,0.9,71,16,7.5,15,Electronic Arts,T
Conflict: Desert Storm,XB,2002,Shooter,SCi,0.48,0.37,0,0.02,0.87,65,14,8.1,17,SCi,T
Triple Play 2002,PS2,2002,Sports,Electronic Arts,0.43,0.33,0,0.11,0.87,65,17,NA,NA,Pandemic Studios,E
Rocky,PS2,2002,Fighting,Rage Software,0.42,0.33,0,0.11,0.86,74,14,8.4,11,Rage Software,T
Burnout 2: Point of Impact,PS2,2002,Racing,Acclaim Entertainment,0.42,0.32,0,0.11,0.85,86,31,8.2,48,Criterion Games,E
Big Mutha Truckers,PS2,2002,Racing,Empire Interactive,0.41,0.32,0,0.11,0.84,62,15,5.3,20,Eutechnyx,T
James Bond 007: Nightfire,XB,2002,Shooter,Electronic Arts,0.58,0.22,0,0.03,0.82,78,30,7.8,25,Eurocom Entertainment Software,T
Need for Speed: Hot Pursuit 2,XB,2002,Racing,Electronic Arts,0.68,0.11,0,0.03,0.82,75,18,6.4,15,EA Seattle,E
Rocket Power: Beach Bandits,PS2,2002,Platform,THQ,0.4,0.31,0,0.1,0.82,NA,NA,6.6,13,Evolution Games,E
Need for Speed: Hot Pursuit 2,GC,2002,Racing,Electronic Arts,0.68,0.09,0,0.02,0.8,68,16,8.3,15,EA Seattle,E
Tales of Destiny 2,PS2,2002,Role-Playing,Namco Bandai Games,0,0,0.8,0,0.8,NA,NA,NA,NA,NA,NA
Secret Agent Barbie: Royal Jewels Mission,GBA,2002,Platform,Vivendi Games,0.56,0.21,0,0.01,0.78,71,4,NA,NA,Digital Illusions,E
James Bond 007: Nightfire,GC,2002,Shooter,Electronic Arts,0.6,0.16,0,0.02,0.78,80,17,8.6,46,Eurocom Entertainment Software,T
Star Wars Episode II: Attack of the Clones,GBA,2002,Action,THQ,0.55,0.2,0,0.01,0.77,38,14,5,6,David A. Palmer Productions,E
All-Star Baseball 2003,PS2,2002,Sports,Acclaim Entertainment,0.38,0.29,0,0.1,0.77,81,15,8.4,17,Acclaim Studios Austin,E
Unlimited Saga,PS2,2002,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77,45,26,3,29,SquareSoft,T
Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,2002,Misc,Namco Bandai Games,0,0,0.76,0,0.76,NA,NA,NA,NA,NA,NA
Marvel vs. Capcom 2: New Age of Heroes,PS2,2002,Fighting,Capcom,0.31,0.24,0.13,0.08,0.76,NA,NA,NA,NA,NA,NA
The Lord of the Rings: The Two Towers,GBA,2002,Action,Electronic Arts,0.53,0.2,0,0.01,0.74,NA,NA,NA,NA,NA,NA
Unreal Championship,XB,2002,Shooter,Atari,0.59,0.12,0,0.03,0.74,83,29,8.2,24,Digital Extremes,M
James Bond 007: Agent Under Fire,GC,2002,Shooter,Electronic Arts,0.56,0.15,0,0.02,0.72,74,16,6.8,25,Electronic Arts,T
Dead to Rights,XB,2002,Shooter,Electronic Arts,0.53,0.17,0,0.03,0.72,73,39,8.9,16,Namco,M
Super Monkey Ball Jr.,GBA,2002,Puzzle,Atari,0.51,0.19,0,0.01,0.72,82,20,8.6,11,Realism Ltd,E
The Lord of the Rings: The Two Towers,XB,2002,Action,Electronic Arts,0.45,0.24,0,0.03,0.71,79,17,8.1,18,Stormfront Studios,T
Madden NFL 2003,XB,2002,Sports,Electronic Arts,0.67,0.02,0,0.03,0.71,92,16,8.3,16,EA Tiburon,E
Super Trucks Racing,PS2,2002,Racing,Jester Interactive,0.35,0.27,0,0.09,0.71,66,8,NA,NA,Jester Interactive,E
Godzilla: Destroy All Monsters Melee,GC,2002,Fighting,Atari,0.55,0.14,0,0.02,0.71,73,30,7.8,23,"Pipeworks Software, Inc.",T
Yu-Gi-Oh! The Falsebound Kingdom,GC,2002,Strategy,Konami Digital Entertainment,0.49,0.13,0.07,0.02,0.71,NA,NA,NA,NA,NA,NA
Spyro: Enter the Dragonfly,GC,2002,Platform,Universal Interactive,0.55,0.14,0,0.02,0.71,48,13,5.1,24,Equinoxe,E
TimeSplitters 2,PS2,2002,Shooter,Eidos Interactive,0.34,0.27,0,0.09,0.7,90,33,8.8,127,Free Radical Design,T
Harry Potter and the Chamber of Secrets,GC,2002,Action,Electronic Arts,0.53,0.14,0,0.02,0.69,77,14,8.3,27,Eurocom Entertainment Software,E
.hack//Mutation Part 2,PS2,2002,Role-Playing,Atari,0.23,0.18,0.2,0.06,0.68,76,24,8.9,81,CyberConnect2,T
Armored Core 3,PS2,2002,Simulation,Metro 3D,0.22,0.17,0.23,0.06,0.67,74,23,9,33,From Software,T
NCAA March Madness 2003,PS2,2002,Sports,Electronic Arts,0.32,0.25,0,0.08,0.66,74,13,8,27,NuFX,E
Shrek: Hassle at the Castle,GBA,2002,Action,TDK Mediactive,0.47,0.17,0,0.01,0.66,71,7,7.4,5,TOSE,E
Monster Jam: Maximum Destruction,PS2,2002,Racing,Ubisoft,0.32,0.25,0,0.08,0.65,47,11,6,6,Ubisoft,T
Super Robot Taisen Impact,PS2,2002,Strategy,Banpresto,0,0,0.65,0,0.65,NA,NA,NA,NA,NA,NA
TimeSplitters 2,XB,2002,Shooter,Eidos Interactive,0.29,0.33,0,0.01,0.64,88,20,7.7,34,Free Radical Design,T
Konami Collector's Series: Arcade Advanced,GBA,2002,Misc,Konami Digital Entertainment,0.46,0.17,0,0.01,0.64,78,10,NA,NA,KCEA,E
FIFA Soccer 2003,XB,2002,Sports,Electronic Arts,0.2,0.4,0,0.04,0.63,88,11,7.7,11,EA Canada,E
Ape Escape 2,PS2,2002,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63,82,31,8.4,32,SCE Japan Studio,E
Namco Museum,GC,2002,Misc,Namco Bandai Games,0.48,0.13,0,0.02,0.63,62,10,NA,NA,Mass Media,E
Wild ARMs 3,PS2,2002,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62,78,30,8.4,38,"Media Vision, Contrail",T
NFL Fever 2003,XB,2002,Sports,Microsoft Game Studios,0.46,0.13,0,0.02,0.61,72,25,8.6,12,Microsoft Game Studios,E
Robotech: Battlecry,PS2,2002,Shooter,TDK Mediactive,0.3,0.23,0,0.08,0.61,72,20,8.5,8,Vicious Cycle,T
Madden NFL 2003,GBA,2002,Sports,Electronic Arts,0.44,0.16,0,0.01,0.61,76,5,NA,NA,BudCat,E
Game & Watch Gallery 4,GBA,2002,Misc,Nintendo,0.43,0.16,0,0.01,0.61,NA,NA,NA,NA,NA,NA
From TV Animation One Piece: Grand Battle 2,PS,2002,Fighting,Namco Bandai Games,0,0,0.56,0.04,0.6,NA,NA,NA,NA,NA,NA
Medal of Honor: Frontline,GC,2002,Shooter,Electronic Arts,0.46,0.12,0,0.02,0.59,80,16,7.9,16,Dreamworks Games,T
2002 FIFA World Cup,PS2,2002,Sports,Electronic Arts,0.21,0.17,0.16,0.06,0.59,73,19,5.6,18,EA Sports,E
Crash Bandicoot: The Wrath of Cortex,GC,2002,Platform,Universal Interactive,0.46,0.12,0,0.02,0.59,62,11,7.3,22,Traveller's Tales,E
Contra: Shattered Soldier,PS2,2002,Shooter,Konami Digital Entertainment,0.28,0.22,0,0.07,0.58,78,33,6.6,25,KCET,T
Tony Hawk's Pro Skater 4,GC,2002,Sports,Activision,0.45,0.12,0,0.02,0.58,91,19,8.6,21,Neversoft Entertainment,T
Tony Hawk's Pro Skater 4,GBA,2002,Sports,Activision,0.41,0.15,0,0.01,0.57,85,13,8.8,4,Vicarious Visions,E
Jampack Summer 2002,PS2,2002,Misc,Sony Computer Entertainment,0.28,0.22,0,0.07,0.57,NA,NA,NA,NA,NA,NA
Wreckless: ThE YaKuza MisSiOns,XB,2002,Racing,Activision,0.42,0.11,0.02,0.02,0.57,74,36,5.2,13,Bunkasha Publishing,T
SD Gundam G Generation Neo,PS2,2002,Strategy,Namco Bandai Games,0,0,0.57,0,0.57,NA,NA,NA,NA,NA,NA
RalliSport Challenge,XB,2002,Racing,Microsoft Game Studios,0.39,0.16,0,0.02,0.57,87,32,8.3,19,Digital Illusions,E
Backyard NFL Football,GBA,2002,Sports,Infogrames,0.4,0.15,0,0.01,0.56,NA,NA,NA,NA,NA,NA
Barbie Groovy Games,GBA,2002,Misc,Universal Interactive,0.4,0.15,0,0.01,0.56,47,5,7,4,Digital Illusions,E
Blinx: The Time Sweeper,XB,2002,Platform,Microsoft Game Studios,0.39,0.15,0,0.02,0.56,71,36,8,41,Artoon,E
WWF Raw,XB,2002,Fighting,THQ,0.4,0.13,0,0.02,0.55,68,33,6.6,15,Anchor,T
Tony Hawk's Pro Skater 3,XB,2002,Sports,Activision,0.34,0.18,0,0.02,0.55,93,22,8.4,17,Neversoft Entertainment,T
Mega Man Zero,GBA,2002,Platform,Capcom,0.22,0.08,0.24,0.01,0.55,82,17,8.9,31,Inti,E
Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,PS2,2002,Sports,Sega,0,0,0.55,0,0.55,NA,NA,NA,NA,NA,NA
Turok: Evolution,XB,2002,Shooter,Acclaim Entertainment,0.39,0.14,0,0.02,0.55,68,25,6.7,9,Acclaim,M
Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,2002,Role-Playing,Enix Corporation,0,0,0.54,0,0.54,NA,NA,NA,NA,NA,NA
The Lord of the Rings: The Fellowship of the Ring,XB,2002,Action,Universal Interactive,0.31,0.19,0,0.03,0.53,59,23,6.6,10,WXP,T
The Lord of the Rings: The Two Towers,GC,2002,Action,Electronic Arts,0.41,0.11,0,0.01,0.53,82,13,8.7,23,Stormfront Studios,T
Metal Gear Solid 2: Substance,PS2,2002,Action,Konami Digital Entertainment,0.18,0.14,0.16,0.05,0.52,87,17,9,126,KCEJ,M
NCAA Football 2003,XB,2002,Sports,Electronic Arts,0.39,0.11,0,0.02,0.52,90,14,8.2,15,EA Sports,E
Tony Hawk's Pro Skater 3,GBA,2002,Sports,Activision,0.37,0.14,0,0.01,0.52,90,20,8,6,Vicarious Visions,E
NFL 2K3,XB,2002,Sports,Sega,0.38,0.11,0,0.02,0.52,NA,NA,NA,NA,NA,NA
Jampack Winter 2002,PS2,2002,Misc,Sony Computer Entertainment,0.25,0.2,0,0.07,0.52,NA,NA,NA,NA,NA,NA
Way of the Samurai,PS2,2002,Action,Eidos Interactive,0.13,0.1,0.25,0.03,0.51,74,22,8.2,19,Acquire,M
HSX HyperSonic.Xtreme,PS2,2002,Racing,Midas Interactive Entertainment,0.25,0.2,0,0.07,0.51,53,17,8.4,8,Blade Interactive,E
Disney's Kim Possible: Revenge of Monkey Fist,GBA,2002,Platform,THQ,0.37,0.14,0,0.01,0.51,62,4,8.8,8,Digital Eclipse,E
Monopoly Party,PS2,2002,Misc,Infogrames,0.25,0.19,0,0.06,0.51,NA,NA,NA,NA,NA,NA
Activision Anthology,PS2,2002,Misc,Activision,0.25,0.19,0,0.06,0.5,75,13,7.7,6,Contraband Entertainment,E
Star Wars: Jedi Starfighter,PS2,2002,Simulation,Activision,0.24,0.19,0,0.06,0.5,81,22,8.3,8,LucasArts,T
Star Wars: Clone Wars,PS2,2002,Shooter,LucasArts,0.24,0.19,0,0.06,0.5,NA,NA,NA,NA,NA,NA
Men in Black II: Alien Escape,PS2,2002,Shooter,Infogrames,0.24,0.19,0,0.06,0.5,50,19,7.3,6,Melbourne House,T
WWE Wrestlemania X8,GC,2002,Fighting,THQ,0.38,0.1,0,0.01,0.49,64,25,6.9,20,Yuke's,T
Pac-Man World 2,XB,2002,Action,Namco Bandai Games,0.36,0.11,0,0.02,0.49,66,7,NA,NA,Namco,E
World of Outlaws: Sprint Cars 2002,PS2,2002,Racing,Ignition Entertainment,0.23,0.18,0,0.06,0.48,80,10,9.1,10,Ratbag,E
X-Men: Next Dimension,PS2,2002,Fighting,Activision,0.23,0.18,0,0.06,0.47,61,19,8.7,13,Paradox Development,T
Densetsu no Stafi,GBA,2002,Platform,Nintendo,0,0,0.46,0.01,0.47,NA,NA,NA,NA,NA,NA
Hot Wheels Velocity X,PS2,2002,Racing,THQ,0.23,0.18,0,0.06,0.47,54,7,7.1,16,Beyond Games,E
Mat Hoffman's Pro BMX 2,PS2,2002,Sports,Activision,0.23,0.18,0,0.06,0.46,76,22,9.1,7,Rainbow Studios,T
Dragon Ball Z: Collectible Card Game,GBA,2002,Misc,Infogrames,0.33,0.12,0,0.01,0.46,62,4,5.5,4,ImaginEngine,E
Rygar: The Legendary Adventure,PS2,2002,Action,Wanadoo,0.2,0.15,0.06,0.05,0.46,83,30,8.4,14,Tecmo,T
Stuart Little 2,GBA,2002,Platform,Activision,0.33,0.12,0,0.01,0.46,59,10,NA,NA,Creations,E
