Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Kinect Sports: Season Two,X360,2011,Sports,Microsoft Game Studios,1.38,0.72,0.02,0.22,2.34,66,46,6.5,39,"Rare Ltd., BigPark",E
Dead Island,PS3,2011,Action,Deep Silver,1.08,0.73,0.15,0.31,2.27,71,41,6.6,405,Techland,M
Madden NFL 12,PS3,2011,Sports,Electronic Arts,1.93,0.15,0,0.17,2.25,79,31,5.5,56,EA Tiburon,E
Pro Evolution Soccer 2012,PS3,2011,Action,Konami Digital Entertainment,0.34,0.96,0.55,0.33,2.19,80,41,6.6,132,Konami,E
NBA 2K12,PS3,2011,Sports,Take-Two Interactive,1.62,0.26,0.05,0.18,2.11,90,38,6.7,127,Visual Concepts,E
Mortal Kombat,X360,2011,Fighting,Warner Bros. Interactive Entertainment,1.63,0.31,0,0.16,2.1,86,66,8.3,382,NetherRealm Studios,M
Portal 2,X360,2011,Shooter,Valve Software,1.41,0.49,0.01,0.17,2.08,95,66,8.5,997,Valve Software,E10+
Dance Central 2,X360,2011,Misc,Microsoft Game Studios,1.45,0.41,0.01,0.16,2.04,86,56,8.2,63,Harmonix Music Systems,T
Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,0.75,0.51,0.54,0.22,2.02,89,54,8.7,1397,From Software,M
Just Dance 3,X360,2011,Misc,Ubisoft,1.47,0.39,0,0.16,2.02,70,34,7.7,17,Ubisoft,E10+
Need for Speed: The Run,PS3,2011,Action,Electronic Arts,0.58,1.04,0.03,0.36,2.01,64,48,6.4,182,Black Box,T
inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment,1.05,0.47,0.08,0.22,1.82,83,90,8.4,932,Sucker Punch,T
Professor Layton and the Mask of Miracle,3DS,2011,Puzzle,Nintendo,0.32,0.97,0.36,0.13,1.79,NA,NA,NA,NA,NA,NA
LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,1.01,0.6,0,0.15,1.76,76,7,7.7,10,Traveller's Tales,E10+
Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,0.41,0.98,0,0.32,1.72,78,26,2.5,5664,"Infinity Ward, Sledgehammer Games",M
Portal 2,PS3,2011,Shooter,Valve,0.83,0.6,0.02,0.24,1.7,95,54,8.4,937,Valve Software,E10+
Kirby's Return to Dreamland,Wii,2011,Platform,Nintendo,0.58,0.21,0.79,0.07,1.65,77,49,8.5,156,HAL Labs,E10+
Rage,X360,2011,Shooter,Bethesda Softworks,0.82,0.6,0.03,0.15,1.6,81,77,6.7,559,id Software,M
Sonic Generations,PS3,2011,Platform,Sega,0.6,0.69,0.02,0.26,1.58,76,38,8.2,253,Sega,E
LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,0.73,0.67,0,0.15,1.55,73,14,7,13,Traveller's Tales,E10+
Moshi Monsters: Moshling Zoo,DS,2011,Misc,Activision,0.37,0.96,0,0.21,1.54,NA,NA,NA,NA,Mind Candy,E
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,0.53,0.66,0.13,0.22,1.53,80,80,7.4,770,"Naughty Dog, Sony Bend",T
Go Vacation,Wii,2011,Misc,Namco Bandai Games,0.42,0.65,0.33,0.14,1.53,64,28,7.8,13,Namco Bandai Games,E10+
Dead Space 2,X360,2011,Shooter,Electronic Arts,0.94,0.44,0,0.13,1.51,90,83,8.6,679,Visceral Games,M
Football Manager 2012,PC,2011,Sports,Sega,0.02,1.16,0,0.33,1.51,84,45,8,172,Sports Interactive,E
Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,0.6,0.47,0.21,0.23,1.51,85,89,8.6,984,Level 5,E10+
Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,0.64,0.57,0.05,0.22,1.48,83,91,7.8,543,Insomniac Games,M
LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,0.84,0.51,0,0.13,1.48,75,43,7.8,42,Traveller's Tales,E10+
Homefront,X360,2011,Shooter,THQ,0.83,0.48,0.02,0.12,1.45,70,85,6,399,Kaos Studios,M
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,0.78,0.45,0.03,0.19,1.45,94,62,8.5,1081,BioWare,M
LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive Entertainment,1.02,0.32,0,0.11,1.45,59,14,6.9,11,Hellbent Games,E
Anno 2070,PC,2011,Strategy,Ubisoft,0,1.13,0,0.29,1.43,83,33,7,493,"Blue Byte, Related Designs",T
Dead Space 2,PS3,2011,Shooter,Electronic Arts,0.73,0.48,0,0.21,1.42,89,78,8.4,535,Visceral Games,M
Sonic Generations,X360,2011,Platform,Sega,0.71,0.53,0,0.13,1.38,77,49,8.3,340,"Sega, Sonic Team",E
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,0.76,0.47,0.02,0.12,1.37,89,70,8.3,684,Eidos Montreal,M
Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,0.5,0.59,0.07,0.22,1.37,89,50,8.2,682,Eidos Montreal,M
Need for Speed: The Run,X360,2011,Action,Electronic Arts,0.63,0.57,0,0.15,1.36,68,65,6,160,Black Box,T
Crysis 2,X360,2011,Action,Electronic Arts,0.71,0.49,0.02,0.12,1.34,84,72,7.5,533,Crytek,M
Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011,Fighting,Capcom,0.81,0.28,0.11,0.14,1.34,84,56,7.3,147,Capcom,T
The ICO & Shadow of the Colossus Collection,PS3,2011,Adventure,Sony Computer Entertainment,0.67,0.34,0.13,0.17,1.31,NA,NA,NA,NA,NA,NA
Rage,PS3,2011,Shooter,Bethesda Softworks,0.47,0.58,0.06,0.2,1.31,81,37,6.2,353,id Software,M
Crysis 2,PS3,2011,Action,Electronic Arts,0.46,0.56,0.06,0.21,1.29,85,54,7.2,406,Crytek,M
WWE '12,X360,2011,Fighting,THQ,0.74,0.4,0,0.12,1.27,71,52,6.3,89,Yuke's,T
Cars 2,DS,2011,Racing,Disney Interactive Studios,0.68,0.4,0.04,0.11,1.23,NA,NA,NA,NA,NA,NA
Tales of Xillia,PS3,2011,Role-Playing,Namco Bandai Games,0.29,0.18,0.67,0.09,1.22,78,65,8.2,468,Bandai Namco Games,T
Super Street Fighter IV: 3D Edition,3DS,2011,Fighting,Capcom,0.55,0.44,0.14,0.09,1.21,85,69,8.1,206,Capcom,T
F1 2011,PS3,2011,Racing,Codemasters,0.12,0.74,0.11,0.24,1.2,82,36,7.1,55,Codemasters,E
WWE '12,PS3,2011,Fighting,THQ,0.53,0.45,0.02,0.17,1.17,72,28,6.9,80,Yuke's,T
LEGO Star Wars III: The Clone Wars,PS3,2011,Action,LucasArts,0.52,0.46,0,0.19,1.16,76,36,7.3,34,Traveller's Tales,E10+
Your Shape: Fitness Evolved 2012,X360,2011,Sports,Ubisoft,0.7,0.36,0,0.1,1.16,77,13,7.6,21,Ubisoft,E
Pokemon Rumble Blast,3DS,2011,Action,Nintendo,0.47,0.26,0.35,0.07,1.14,56,36,7.1,50,Ambrella,E10+
Ratchet & Clank: All 4 One,PS3,2011,Platform,Sony Computer Entertainment,0.75,0.21,0.05,0.12,1.14,NA,NA,NA,NA,NA,NA
LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,0.61,0.43,0,0.09,1.13,67,25,6.1,31,Traveller's Tales,E10+
Rocksmith,PS3,2011,Misc,Ubisoft,0.53,0.36,0.09,0.15,1.12,80,27,8.3,52,Ubisoft,T
Rocksmith,X360,2011,Misc,Ubisoft,0.84,0.19,0.01,0.08,1.12,77,30,8.2,62,Ubisoft,T
Dragon Age II,X360,2011,Action,Electronic Arts,0.72,0.29,0.01,0.09,1.11,79,75,4.5,2380,BioWare,M
Fight Night Champion,PS3,2011,Fighting,Electronic Arts,0.45,0.49,0,0.18,1.11,84,52,7.3,95,EA Canada,M
Plants vs. Zombies,DS,2011,Strategy,Mastertronic,0.9,0.12,0,0.08,1.1,81,23,7.4,29,TOSE,E10+
Omerta: City of Gangsters,PS3,2011,Simulation,Konami Digital Entertainment,0.52,0.42,0,0.15,1.1,NA,NA,NA,NA,NA,NA
LEGO Star Wars III: The Clone Wars,DS,2011,Action,LucasArts,0.61,0.38,0,0.1,1.09,66,8,NA,NA,Traveller's Tales,E
Marvel vs. Capcom 3: Fate of Two Worlds,X360,2011,Fighting,Capcom,0.79,0.18,0.03,0.07,1.07,NA,NA,NA,NA,NA,NA
DiRT 3,PS3,2011,Racing,Codemasters,0.27,0.57,0.01,0.2,1.06,87,52,7.1,122,Codemasters,T
Brink,X360,2011,Shooter,Bethesda Softworks,0.59,0.35,0.01,0.09,1.03,68,85,5.8,404,Splash Damage,T
LEGO Pirates of the Caribbean: The Video Game,X360,2011,Action,Disney Interactive Studios,0.54,0.39,0,0.09,1.03,73,54,7,31,Traveller's Tales,E10+
Disney Universe,Wii,2011,Action,Disney Interactive Studios,0.64,0.28,0,0.1,1.02,61,11,6,5,Eurocom Entertainment Software,E10+
Bulletstorm,X360,2011,Shooter,Electronic Arts,0.61,0.32,0.01,0.08,1.02,84,83,7.6,439,"Epic Games, People Can Fly",M
Sonic Generations,3DS,2011,Platform,Sega,0.44,0.47,0.01,0.09,1.02,66,29,6.9,108,"Sega, Dimps Corporation",E
Rayman Origins,PS3,2011,Platform,Ubisoft,0.33,0.49,0.01,0.17,1,87,43,8.4,238,UBlart Montpellier,E10+
NCAA Football 12,X360,2011,Sports,Electronic Arts,0.94,0,0,0.06,0.99,82,25,6.6,49,EA Sports,E
Kirby: Mass Attack,DS,2011,Platform,Nintendo,0.48,0.06,0.41,0.05,0.99,83,46,8.6,55,HAL Labs,E
Dark Souls,X360,2011,Role-Playing,Namco Bandai Games,0.64,0.27,0,0.09,0.99,89,66,8.4,1106,From Software,M
Skylanders: Spyro's Adventure,X360,2011,Action,Activision,0.53,0.34,0,0.1,0.97,78,35,5.2,53,Toys for Bob,E10+
The Witcher 2: Assassins of Kings,PC,2011,Action,Namco Bandai Games,0.25,0.56,0,0.14,0.96,88,76,8.5,4378,CD Projekt Red Studio,M
PilotWings Resort,3DS,2011,Simulation,Nintendo,0.4,0.36,0.13,0.07,0.95,71,64,7.4,88,Monster Games Inc.,E
Driver: San Francisco,PS3,2011,Racing,Ubisoft,0.24,0.52,0.01,0.18,0.95,79,53,7.7,114,Ubisoft Reflections,T
LEGO Pirates of the Caribbean: The Video Game,PS3,2011,Action,Disney Interactive Studios,0.36,0.43,0,0.16,0.95,73,42,7.1,34,Traveller's Tales,E10+
Star Fox 64 3D,3DS,2011,Shooter,Nintendo,0.48,0.27,0.13,0.06,0.94,81,65,8.2,231,Nintendo,E10+
Skylanders: Spyro's Adventure,PS3,2011,Action,Activision,0.39,0.39,0,0.16,0.94,77,18,4.8,42,Toys for Bob,E10+
Wipeout: In The Zone,X360,2011,Misc,Activision,0.87,0,0,0.06,0.93,39,5,5.6,8,Activision,E10+
Monster High: Ghoul Spirit,DS,2011,Misc,THQ,0.69,0.16,0,0.07,0.92,NA,NA,NA,NA,ImaginEngine,E
Wii Play: Motion,Wii,2011,Misc,Nintendo,0.23,0.42,0.18,0.09,0.92,60,34,6.1,16,Nintendo,E10+
Dynasty Warriors 7,PS3,2011,Action,Tecmo Koei,0.25,0.13,0.46,0.06,0.91,57,25,7.4,57,Omega Force,T
Homefront,PS3,2011,Shooter,THQ,0.32,0.39,0.04,0.15,0.9,70,60,5.7,174,Kaos Studios,M
LEGO Pirates of the Caribbean: The Video Game,DS,2011,Action,Disney Interactive Studios,0.34,0.46,0,0.1,0.9,69,5,NA,NA,Traveller's Tales,E10+
SOCOM 4: U.S. Navy SEALs,PS3,2011,Shooter,Sony Computer Entertainment,0.66,0.11,0.04,0.08,0.89,67,64,6.3,121,Zipper Interactive,M
Cars 2,Wii,2011,Racing,Disney Interactive Studios,0.43,0.37,0,0.09,0.89,NA,NA,NA,NA,NA,NA
Tiger Woods PGA Tour 12: The Masters,PS3,2011,Sports,Electronic Arts,0.52,0.25,0,0.11,0.89,80,41,7.3,17,Electronic Arts,E
The Tomb Raider Trilogy,PS3,2011,Action,Square Enix,0.27,0.46,0,0.15,0.88,78,37,8.1,60,Crystal Dynamics,T
Dissidia 012: Duodecim Final Fantasy,PSP,2011,Fighting,Square Enix,0.21,0.12,0.46,0.08,0.88,78,52,8.3,144,Square Enix,T
Michael Jackson: The Experience,X360,2011,Misc,Ubisoft,0.62,0.18,0,0.07,0.87,63,31,6.8,29,Ubisoft Montreal,E10+
Duke Nukem Forever,X360,2011,Shooter,Take-Two Interactive,0.52,0.25,0,0.07,0.83,49,76,4.4,456,"Gearbox Software, 3D Realms",M
NCAA Football 12,PS3,2011,Sports,Electronic Arts,0.78,0,0,0.05,0.83,82,17,5.8,41,EA Sports,E
Tales of the Abyss,3DS,2011,Role-Playing,Namco Bandai Games,0.43,0.19,0.14,0.06,0.83,75,33,7.6,197,Bandai Namco Games,T
Dragon Age II,PS3,2011,Action,Electronic Arts,0.4,0.26,0.05,0.11,0.83,82,52,4.3,1197,BioWare,M
Call of Duty: Modern Warfare 3,Wii,2011,Shooter,Activision,0.55,0.2,0,0.08,0.82,70,16,1.8,442,"Treyarch, Sledgehammer Games",M
Final Fantasy Type-0,PSP,2011,Role-Playing,Unknown,0,0,0.81,0,0.81,NA,NA,NA,NA,Square Enix,NA
Sniper: Ghost Warrior,PS3,2011,Shooter,City Interactive,0.27,0.34,0.04,0.13,0.79,53,17,6,34,City Interactive,M
Fight Night Champion,X360,2011,Fighting,Electronic Arts,0.4,0.31,0,0.07,0.78,86,59,7.4,105,EA Canada,M
Goldeneye 007: Reloaded,PS3,2011,Shooter,Activision,0.33,0.33,0,0.12,0.78,72,38,6.3,52,Eurocom Entertainment Software,T
Rayman Origins,X360,2011,Platform,Ubisoft,0.38,0.32,0,0.08,0.78,87,55,8.2,209,UBlart Montpellier,E10+
ABBA: You Can Dance,Wii,2011,Misc,Ubisoft,0.18,0.49,0,0.1,0.77,66,5,NA,NA,Ubisoft,E10+
UFC Personal Trainer: The Ultimate Fitness System,X360,2011,Sports,THQ,0.53,0.18,0,0.06,0.77,70,36,6.5,15,THQ,E
FIFA 12,Wii,2011,Sports,Electronic Arts,0.15,0.5,0,0.11,0.76,NA,NA,NA,NA,NA,NA
The Sims 3,3DS,2011,Simulation,Electronic Arts,0.3,0.37,0.03,0.07,0.76,52,29,3.3,31,EA Games,T
Portal 2,PC,2011,Shooter,Valve Software,0.33,0.32,0,0.1,0.76,95,52,8.8,5999,Valve Software,E10+
Duke Nukem Forever,PS3,2011,Shooter,Take-Two Interactive,0.33,0.31,0,0.12,0.76,51,48,4.9,278,"Gearbox Software, 3D Realms",M
PokePark 2: Wonders Beyond,Wii,2011,Action,Nintendo,0.26,0.19,0.27,0.04,0.75,60,18,7,27,Creatures Inc.,E
Assassin's Creed: Revelations,PC,2011,Action,Ubisoft,0.14,0.48,0,0.12,0.74,80,20,7.4,771,Ubisoft Montreal,M
Ace Combat: Assault Horizon,PS3,2011,Action,Namco Bandai Games,0.3,0.15,0.22,0.07,0.74,77,28,6.7,82,Project Aces,T
Crysis 2,PC,2011,Action,Electronic Arts,0.16,0.45,0,0.13,0.74,86,42,6.8,1594,Crytek,M
Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.29,0.02,0.06,0.73,79,50,6.3,268,Square Enix,T
Brink,PS3,2011,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.73,72,39,5.8,168,Splash Damage,T
Just Dance Wii,Wii,2011,Misc,Nintendo,0,0,0.73,0,0.73,NA,NA,NA,NA,NA,NA
F1 2011,X360,2011,Racing,Codemasters,0.11,0.5,0.01,0.09,0.72,84,61,7.1,54,Codemasters,E
DiRT 3,X360,2011,Racing,Codemasters,0.23,0.4,0.01,0.08,0.72,87,81,7.1,166,Codemasters,T
Catherine,PS3,2011,Adventure,Deep Silver,0.3,0.14,0.2,0.06,0.7,79,61,8.1,372,Atlus,M
NHL 12,X360,2011,Sports,Electronic Arts,0.55,0.1,0,0.05,0.7,86,56,7,72,Electronic Arts,E10+
Omerta: City of Gangsters,X360,2011,Simulation,Konami Digital Entertainment,0.42,0.22,0,0.06,0.7,43,18,3.3,25,Kalypso,T
Driver: San Francisco,X360,2011,Racing,Ubisoft,0.25,0.37,0,0.07,0.7,80,63,7.6,130,Ubisoft Reflections,T
The Sims: Medieval,PC,2011,Simulation,Electronic Arts,0.28,0.32,0,0.09,0.69,77,56,6.1,173,The Sims Studio,T
Top Spin 4,PS3,2011,Sports,Take-Two Interactive,0.17,0.39,0,0.13,0.69,82,37,7.7,55,2K Czech,E
RIFT,PC,2011,Role-Playing,Unknown,0.44,0.16,0,0.07,0.67,84,59,7.3,561,Trion Worlds,T
Need for Speed: Shift 2 Unleashed,PS3,2011,Racing,Electronic Arts,0.2,0.35,0,0.12,0.67,NA,NA,NA,NA,NA,NA
Country Dance,Wii,2011,Misc,Funbox Media,0.58,0.04,0,0.05,0.66,NA,NA,NA,NA,High Voltage Software,E10+
Lalaloopsy,DS,2011,Simulation,Activision,0.51,0.1,0,0.06,0.66,NA,NA,NA,NA,Activision,E
The Last Story,Wii,2011,Role-Playing,Nintendo,0.3,0.13,0.18,0.04,0.65,80,61,8.4,179,"Mistwalker, Artoon",T
Rayman 3D,3DS,2011,Platform,Ubisoft,0.23,0.35,0,0.06,0.64,61,39,6.6,48,Ubisoft Casablanca,E
Dragon Age II,PC,2011,Action,Electronic Arts,0.23,0.33,0,0.08,0.63,82,45,4.5,4533,BioWare,M
The Sims 3: Generations,PC,2011,Simulation,Electronic Arts,0.4,0.23,0,0,0.63,70,22,3.6,81,The Sims Studio,T
Just Dance 3,PS3,2011,Misc,Ubisoft,0.33,0.2,0,0.09,0.62,75,5,6,7,Ubisoft,E10+
LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,0.29,0.27,0,0.06,0.62,71,16,7.3,20,Traveller's Tales,E10+
Warriors Orochi 3,PS3,2011,Action,Ubisoft Annecy,0,0.04,0.57,0.01,0.62,70,17,7.9,35,Omega Force,T
Dragon Quest Monsters: Joker 2 Professional,DS,2011,Role-Playing,Square Enix,0,0,0.62,0,0.62,NA,NA,NA,NA,NA,NA
Tiger Woods PGA Tour 12: The Masters,X360,2011,Sports,Electronic Arts,0.4,0.16,0,0.05,0.62,80,50,6.1,25,Electronic Arts,E
Cooking Mama 4: Kitchen Magic!,3DS,2011,Simulation,505 Games,0.5,0.07,0,0.05,0.61,56,6,6,7,Cooking Mama Limited,E
The Black Eyed Peas Experience,Wii,2011,Misc,Ubisoft,0.37,0.19,0,0.06,0.61,NA,NA,NA,NA,Ubisoft Quebec,T
Disney Universe,PS3,2011,Action,Disney Interactive Studios,0.3,0.22,0,0.09,0.61,70,29,6.9,13,Eurocom Entertainment Software,E10+
Dragon Ball Z: Ultimate Tenkaichi,PS3,2011,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.07,0.61,58,26,5.4,77,Spike,T
Yakuza: Dead Souls,PS3,2011,Shooter,Sega,0.09,0.06,0.42,0.03,0.6,64,55,7.4,69,Ryu ga Gotoku Studios,M
Total War: Shogun 2,PC,2011,Strategy,Sega,0.19,0.31,0,0.09,0.6,90,62,8.3,1180,Creative Assembly,T
Assassin's Creed: Brotherhood,PC,2011,Action,Ubisoft,0.15,0.34,0,0.1,0.59,88,24,8.2,1102,Ubisoft Montreal,M
Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0.25,0.25,0,0.08,0.58,90,52,8.5,3069,Nixxes Software,M
MLB 11: The Show,PS3,2011,Sports,Sony Computer Entertainment,0.54,0,0,0.04,0.58,90,30,7.8,87,SCEA San Diego Studios,E
Alice: Madness Returns,PS3,2011,Adventure,Electronic Arts,0.22,0.24,0.04,0.08,0.58,70,51,7.9,181,Spicy Horse,M
NHL 12,PS3,2011,Sports,Electronic Arts,0.36,0.15,0,0.07,0.58,86,33,7.5,52,Electronic Arts,E10+
Phineas and Ferb: Across the 2nd Dimension,Wii,2011,Action,Disney Interactive Studios,0.35,0.18,0,0.05,0.57,76,4,8.3,6,High Impact Games,E10+
Skylanders: Spyro's Adventure,3DS,2011,Action,Activision,0.32,0.2,0,0.05,0.57,82,8,4.9,62,Vicarious Visions,E10+
Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.05,0.57,80,39,7.8,126,Nippon Ichi Software,T
Pro Evolution Soccer 2012,PSP,2011,Action,Konami Digital Entertainment,0.1,0.11,0.29,0.06,0.57,74,4,6.3,8,Konami,E
Disney Universe,X360,2011,Action,Disney Interactive Studios,0.37,0.14,0,0.05,0.57,66,31,5.3,13,Eurocom Entertainment Software,E10+
"Warhammer 40,000: Space Marine",X360,2011,Shooter,THQ,0.25,0.26,0,0.06,0.56,76,57,7.8,232,Relic,M
Final Fantasy IV: The Complete Collection,PSP,2011,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56,77,41,7.5,80,Bullets,E10+
God of War: Origins Collection,PS3,2011,Action,Sony Computer Entertainment,0.39,0.08,0.02,0.06,0.55,84,58,8.4,208,Ready at Dawn,M
Hot Shots Golf: World Invitational,PSV,2011,Sports,Sony Computer Entertainment,0.15,0.11,0.25,0.05,0.55,76,55,8.1,77,Clap Hanz,E
Rayman Origins,Wii,2011,Platform,Ubisoft,0.21,0.27,0,0.06,0.55,92,13,8.3,127,UBlart Montpellier,E10+
