Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Road & Track Presents: The Need for Speed,PS,1995,Racing,Electronic Arts,0.56,0.38,0,0.07,1,NA,NA,NA,NA,NA,NA
Destruction Derby,PS,1995,Racing,Psygnosis,0.5,0.34,0,0.06,0.9,NA,NA,NA,NA,NA,NA
Seiken Densetsu 3,SNES,1995,Role-Playing,SquareSoft,0,0,0.89,0,0.89,NA,NA,NA,NA,NA,NA
Gex,PS,1995,Platform,Crystal Dynamics,0.49,0.33,0,0.06,0.87,NA,NA,NA,NA,NA,NA
NFL GameDay,PS,1995,Sports,Sony Computer Entertainment,0.47,0.32,0,0.06,0.85,NA,NA,NA,NA,NA,NA
Street Fighter Alpha: Warriors' Dreams,PS,1995,Fighting,Virgin Interactive,0.17,0.11,0.43,0.05,0.76,NA,NA,NA,NA,NA,NA
Tactics Ogre: Let Us Cling Together,SNES,1995,Role-Playing,Quest,0,0,0.71,0,0.71,NA,NA,NA,NA,NA,NA
Battle Arena Toshinden 2,PS,1995,Fighting,Sony Computer Entertainment,0.15,0.1,0.41,0.05,0.71,NA,NA,NA,NA,NA,NA
Virtua Cop,SAT,1995,Shooter,Sega,0,0,0.62,0,0.62,NA,NA,NA,NA,NA,NA
Mario's Picross,GB,1995,Puzzle,Nintendo,0,0,0.62,0,0.62,NA,NA,NA,NA,NA,NA
Suikoden,PS,1995,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6,NA,NA,NA,NA,NA,NA
Front Mission,SNES,1995,Strategy,SquareSoft,0,0,0.6,0,0.6,NA,NA,NA,NA,NA,NA
Tokimeki Memorial: Forever with You,PS,1995,Simulation,Konami Digital Entertainment,0,0,0.55,0.04,0.58,NA,NA,NA,NA,NA,NA
Beyond The Beyond,PS,1995,Role-Playing,Sony Computer Entertainment,0.11,0.08,0.35,0.04,0.57,NA,NA,NA,NA,NA,NA
Mortal Kombat 3,PS,1995,Fighting,Sony Computer Entertainment,0.29,0.2,0.02,0.04,0.55,NA,NA,NA,NA,NA,NA
Bases Loaded '96: Double Header,PS,1995,Sports,Jaleco,0.28,0.19,0,0.03,0.5,NA,NA,NA,NA,NA,NA
SimCity 2000,SNES,1995,Simulation,THQ,0,0,0.49,0,0.49,NA,NA,NA,NA,NA,NA
Super Puyo Puyo 2,SNES,1995,Puzzle,Compile,0,0,0.47,0,0.47,NA,NA,NA,NA,NA,NA
WipEout,PS,1995,Action,Psygnosis,0.26,0.18,0,0.03,0.47,NA,NA,NA,NA,NA,NA
Super Momotarou Dentetsu DX,SNES,1995,Misc,Hudson Soft,0,0,0.47,0,0.47,NA,NA,NA,NA,NA,NA
Warhawk,PS,1995,Simulation,Sony Computer Entertainment,0.25,0.17,0,0.03,0.46,NA,NA,NA,NA,NA,NA
J-League Excite Stage '95,SNES,1995,Sports,Epoch,0,0,0.45,0,0.45,NA,NA,NA,NA,NA,NA
Persona,PS,1995,Role-Playing,Atlus,0,0,0.42,0.03,0.45,NA,NA,NA,NA,NA,NA
Mobile Suit Gundam,PS,1995,Action,Namco Bandai Games,0,0,0.42,0.03,0.45,NA,NA,NA,NA,NA,NA
Super Famista 4,SNES,1995,Sports,Namco Bandai Games,0,0,0.42,0,0.42,NA,NA,NA,NA,NA,NA
Cyber Troopers Virtual-On,SAT,1995,Fighting,Sega,0,0,0.42,0,0.42,NA,NA,NA,NA,NA,NA
Mobile Suit Gundam,SAT,1995,Action,Namco Bandai Games,0,0,0.41,0,0.41,NA,NA,NA,NA,NA,NA
Mario no Super Picross,SNES,1995,Puzzle,Nintendo,0,0,0.41,0,0.41,NA,NA,NA,NA,NA,NA
Fighting Vipers,SAT,1995,Fighting,Sega,0,0,0.4,0,0.4,NA,NA,NA,NA,NA,NA
Mystery Dungeon: Shiren the Wanderer,SNES,1995,Role-Playing,ChunSoft,0,0,0.4,0,0.4,NA,NA,NA,NA,NA,NA
Tales of Phantasia,SNES,1995,Role-Playing,Namco Bandai Games,0,0,0.4,0,0.4,NA,NA,NA,NA,NA,NA
Shin Megami Tensei: Devil Summoner,SAT,1995,Role-Playing,Atlus,0,0,0.38,0,0.38,NA,NA,NA,NA,NA,NA
Dai-4-Ji Super Robot Taisen,SNES,1995,Strategy,Banpresto,0,0,0.38,0,0.38,NA,NA,NA,NA,NA,NA
Panzer Dragoon,SAT,1995,Shooter,Sega,0,0,0.37,0,0.37,NA,NA,NA,NA,NA,NA
Boxer's Road,PS,1995,Fighting,New,0,0,0.33,0.02,0.36,NA,NA,NA,NA,NA,NA
Mega Man X3,SNES,1995,Action,Laguna,0.04,0.01,0.3,0,0.35,NA,NA,NA,NA,NA,NA
Iron Storm,SAT,1995,Shooter,Sega,0,0,0.34,0,0.34,NA,NA,NA,NA,NA,NA
Night Warriors: Darkstalkers' Revenge,SAT,1995,Fighting,Virgin Interactive,0,0,0.34,0,0.34,NA,NA,NA,NA,NA,NA
Shin Nippon Pro Wrestling: Toukon Retsuden,PS,1995,Fighting,Tomy Corporation,0,0,0.3,0.02,0.33,NA,NA,NA,NA,NA,NA
Kirby's Block Ball,GB,1995,Puzzle,Nintendo,0,0,0.32,0,0.32,NA,NA,NA,NA,NA,NA
Extreme Pinball,PS,1995,Misc,Electronic Arts,0.18,0.12,0,0.02,0.32,NA,NA,NA,NA,NA,NA
Street Fighter Alpha 2,SAT,1995,Fighting,Virgin Interactive,0,0,0.32,0,0.32,NA,NA,NA,NA,NA,NA
NBA ShootOut,PS,1995,Sports,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,SNES,1995,Platform,Konami Digital Entertainment,0,0,0.31,0,0.31,NA,NA,NA,NA,NA,NA
Panzer Dragoon II Zwei,SAT,1995,Shooter,Sega,0,0,0.31,0,0.31,NA,NA,NA,NA,NA,NA
Gameboy Gallery,GB,1995,Misc,Nintendo,0,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
Jumping Flash!,PS,1995,Platform,Sony Computer Entertainment,0.05,0.03,0.21,0.02,0.3,NA,NA,NA,NA,NA,NA
Blazing Heroes,SAT,1995,Role-Playing,Sega,0,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
Winning Post 2,SNES,1995,Sports,Tecmo Koei,0,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
Far East of Eden Zero,SNES,1995,Role-Playing,Hudson Soft,0,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
Guardian Heroes,SAT,1995,Role-Playing,Sega,0,0,0.29,0,0.29,NA,NA,NA,NA,NA,NA
Super Fire ProWrestling X,SNES,1995,Fighting,Human Entertainment,0,0,0.28,0,0.28,NA,NA,NA,NA,NA,NA
The King of Fighters '95,SAT,1995,Fighting,SNK Playmore,0,0,0.28,0,0.28,NA,NA,NA,NA,NA,NA
Mega Man 7,SNES,1995,Platform,Laguna,0.03,0.01,0.23,0.01,0.28,NA,NA,NA,NA,NA,NA
NBA In The Zone,PS,1995,Sports,Konami Digital Entertainment,0.16,0.11,0,0.02,0.28,NA,NA,NA,NA,NA,NA
Nichibutsu Arcade Classics,SNES,1995,Misc,Nichibutsu,0,0,0.28,0,0.28,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu 2,SNES,1995,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27,NA,NA,NA,NA,NA,NA
Final Doom,PS,1995,Shooter,GT Interactive,0.15,0.1,0,0.02,0.27,NA,NA,NA,NA,NA,NA
Super Nazo Puyo: Ruruu no Ruu,SNES,1995,Puzzle,Banpresto,0,0,0.27,0,0.27,NA,NA,NA,NA,NA,NA
NBA Jam Tournament Edition,PS,1995,Sports,Acclaim Entertainment,0.14,0.09,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Panzer General,PS,1995,Strategy,Mindscape,0.14,0.09,0,0.02,0.24,NA,NA,NA,NA,NA,NA
Namco Tennis Smash Court,PS,1995,Sports,Sony Computer Entertainment,0,0,0.23,0.02,0.24,NA,NA,NA,NA,NA,NA
PGA Tour 96,PS,1995,Sports,Electronic Arts,0.13,0.09,0,0.02,0.24,NA,NA,NA,NA,NA,NA
Virtua Fighter Kids,SAT,1995,Fighting,Sega,0,0,0.23,0,0.23,NA,NA,NA,NA,NA,NA
The Raiden Project,PS,1995,Shooter,Ocean,0.06,0.04,0.12,0.01,0.23,NA,NA,NA,NA,NA,NA
Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,1995,Sports,Sega,0,0,0.22,0,0.22,NA,NA,NA,NA,NA,NA
Dragon Ball Z Hyper Dimension,SNES,1995,Fighting,Namco Bandai Games,0,0,0.21,0,0.21,NA,NA,NA,NA,NA,NA
X-Men: Children of the Atom,SAT,1995,Fighting,Acclaim Entertainment,0,0,0.21,0,0.21,NA,NA,NA,NA,NA,NA
The King of Fighters '95,NG,1995,Fighting,SNK,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
SD Gundam GNext,SNES,1995,Strategy,Namco Bandai Games,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
Bust-A-Move 2 Arcade Edition,PS,1995,Puzzle,Acclaim Entertainment,0.11,0.07,0,0.01,0.2,NA,NA,NA,NA,NA,NA
GunGriffon,SAT,1995,Simulation,Sega,0,0,0.19,0,0.19,NA,NA,NA,NA,NA,NA
College Slam,PS,1995,Sports,Acclaim Entertainment,0.1,0.07,0,0.01,0.19,NA,NA,NA,NA,NA,NA
Super Real Mahjong P V,SAT,1995,Misc,Seta Corporation,0,0,0.19,0,0.19,NA,NA,NA,NA,NA,NA
Street Fighter: The Movie,PS,1995,Fighting,Acclaim Entertainment,0.1,0.07,0,0.01,0.17,NA,NA,NA,NA,NA,NA
Space Griffon VF-9,PS,1995,Role-Playing,Panther Software,0.02,0.02,0.12,0.01,0.17,NA,NA,NA,NA,NA,NA
Off-World Interceptor Extreme,PS,1995,Racing,Crystal Dynamics,0.09,0.06,0,0.01,0.17,NA,NA,NA,NA,NA,NA
Parodius,SAT,1995,Shooter,Konami Digital Entertainment,0,0,0.16,0,0.17,NA,NA,NA,NA,NA,NA
King's Field,PS,1995,Role-Playing,Sony Computer Entertainment,0.09,0.06,0,0.01,0.16,NA,NA,NA,NA,NA,NA
International Superstar Soccer Deluxe,SNES,1995,Sports,Konami Digital Entertainment,0,0,0.16,0,0.16,NA,NA,NA,NA,NA,NA
FIFA Soccer 96,PS,1995,Sports,Electronic Arts,0.09,0.06,0,0.01,0.16,NA,NA,NA,NA,NA,NA
StarBlade α,PS,1995,Shooter,Sony Computer Entertainment,0,0,0.15,0.01,0.16,NA,NA,NA,NA,NA,NA
J-League Victory Goal,SAT,1995,Sports,Sega,0,0,0.15,0,0.15,NA,NA,NA,NA,NA,NA
Tetris Attack,SNES,1995,Puzzle,Nintendo,0,0,0.15,0,0.15,NA,NA,NA,NA,NA,NA
Dragon Ball Z: Idainaru Dragon Ball Densetsu,SAT,1995,Fighting,Namco Bandai Games,0,0,0.15,0,0.15,NA,NA,NA,NA,NA,NA
Wizardry VII: Gadeia no Houshu,PS,1995,Role-Playing,Sony Computer Entertainment,0,0,0.14,0.01,0.15,NA,NA,NA,NA,NA,NA
Epidemic,PS,1995,Shooter,Sony Computer Entertainment,0.02,0.01,0.1,0.01,0.14,NA,NA,NA,NA,NA,NA
Agile Warrior F-111X,PS,1995,Simulation,Virgin Interactive,0.08,0.05,0,0.01,0.14,NA,NA,NA,NA,NA,NA
Doukyuusei,TG16,1995,Adventure,NEC,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
Cyber Sled,PS,1995,Action,Sony Computer Entertainment,0,0,0.13,0.01,0.14,NA,NA,NA,NA,NA,NA
In the Hunt,PS,1995,Shooter,THQ,0.03,0.02,0.07,0.01,0.14,NA,NA,NA,NA,NA,NA
Daytona USA Championship Circuit Edition,SAT,1995,Racing,Sega,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
Sentou Kokka Air Land Battle,PS,1995,Strategy,Sony Computer Entertainment,0,0,0.13,0.01,0.13,NA,NA,NA,NA,NA,NA
Romance of the Three Kingdoms IV: Wall of Fire,PS,1995,Strategy,Tecmo Koei,0.05,0.03,0.04,0.01,0.13,NA,NA,NA,NA,NA,NA
Disruptor,PS,1995,Shooter,Interplay,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,NA,NA
Namco Soccer Prime Goal,PS,1995,Sports,Sony Computer Entertainment,0,0,0.12,0.01,0.13,NA,NA,NA,NA,NA,NA
Mystic Ark,SNES,1995,Role-Playing,Enix Corporation,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
World Cup Golf: Professional Edition,PS,1995,Sports,U.S. Gold,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,NA,NA
Detana TwinBee Yahho! Deluxe Pack,SAT,1995,Shooter,Konami Digital Entertainment,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
High Velocity: Mountain Racing Challenge,SAT,1995,Racing,Atlus,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,SAT,1995,Misc,Sega,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Sengoku Cyber: Fujimaru Jigokuhen,PS,1995,Strategy,Sony Computer Entertainment,0,0,0.11,0.01,0.12,NA,NA,NA,NA,NA,NA
Nobunaga no Yabou: Tenshoki,SAT,1995,Strategy,Tecmo Koei,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT,1995,Misc,Sega,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Victory Zone,PS,1995,Misc,Sony Computer Entertainment,0,0,0.1,0.01,0.11,NA,NA,NA,NA,NA,NA
Hyper Formation Soccer,PS,1995,Sports,Human Entertainment,0,0,0.1,0.01,0.11,NA,NA,NA,NA,NA,NA
Carnage Heart,PS,1995,Strategy,Sony Computer Entertainment,0.01,0.01,0.09,0.01,0.11,NA,NA,NA,NA,NA,NA
Virtual Hydlide,SAT,1995,Role-Playing,Sega,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Project: Horned Owl,PS,1995,Shooter,Sony Computer Entertainment,0.03,0.02,0.05,0.01,0.11,NA,NA,NA,NA,NA,NA
Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,1995,Role-Playing,Namco Bandai Games,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
D,PS,1995,Adventure,Acclaim Entertainment,0,0,0.1,0.01,0.11,NA,NA,NA,NA,NA,NA
Wizardry VI: Bane of the Cosmic Forge,SNES,1995,Role-Playing,ASCII Entertainment,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA
Revolution X,PS,1995,Shooter,Acclaim Entertainment,0.06,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,1995,Fighting,Atlus,0,0,0.1,0.01,0.1,NA,NA,NA,NA,NA,NA
Shellshock,PS,1995,Action,Core Design Ltd.,0.06,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
Darius Gaiden,SAT,1995,Shooter,Acclaim Entertainment,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA
Idol Janshi Suchie-Pai Remix,SAT,1995,Misc,Jaleco,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA
Zero4 Champ RR-Z,SNES,1995,Racing,Media Rings,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA
Derby Jockey 2,SNES,1995,Sports,Asmik Corp,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA
Terranigma,SNES,1995,Role-Playing,Nintendo,0,0,0.09,0,0.09,NA,NA,NA,NA,NA,NA
X-COM: UFO Defense,PS,1995,Strategy,Microprose,0.05,0.04,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,SAT,1995,Misc,Sega,0,0,0.09,0,0.09,NA,NA,NA,NA,NA,NA
Shockwave Assault,PS,1995,Simulation,Electronic Arts,0.05,0.04,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Rapid Reload,PS,1995,Shooter,Sony Computer Entertainment,0,0,0.09,0.01,0.09,NA,NA,NA,NA,NA,NA
Castlevania Dracula X,SNES,1995,Platform,Konami Digital Entertainment,0.03,0.01,0.05,0,0.09,NA,NA,NA,NA,NA,NA
Dragon Ball Z: Shin Butouden,SAT,1995,Fighting,Namco Bandai Games,0,0,0.09,0,0.09,NA,NA,NA,NA,NA,NA
Detana TwinBee Yahho! Deluxe Pack,PS,1995,Shooter,Konami Digital Entertainment,0,0,0.08,0.01,0.09,NA,NA,NA,NA,NA,NA
Cyberia,PS,1995,Action,Interplay,0.05,0.03,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Princess Maker 2,SAT,1995,Simulation,Micro Cabin,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,SAT,1995,Misc,Sega,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Blades of Blood: Samurai Shodown III,PS,1995,Fighting,Sony Computer Entertainment,0.05,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
Slam 'n Jam '96 featuring Magic & Kareem,PS,1995,Sports,Crystal Dynamics,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
Samurai Shodown III,NG,1995,Fighting,SNK,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Tempest 3X,PS,1995,Shooter,Interplay,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
A-Train,PS,1995,Simulation,Sony Computer Entertainment,0.02,0.01,0.04,0.01,0.08,NA,NA,NA,NA,NA,NA
Striker 96,PS,1995,Sports,Time Warner Interactive,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
GOTHA: Ismailia Seneki,SAT,1995,Strategy,Sega,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Krazy Ivan,PS,1995,Simulation,Psygnosis,0.04,0.03,0,0,0.08,NA,NA,NA,NA,NA,NA
Quo Vadis,SAT,1995,Strategy,Glams,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Myst,PS,1995,Adventure,Psygnosis,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Classic Road,PS,1995,Sports,Victor Interactive,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Hang On GP,SAT,1995,Racing,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Viewpoint,PS,1995,Shooter,Electronic Arts,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Space Hulk: Vengeance of the Blood Angels,PS,1995,Shooter,Electronic Arts,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Super Real Mahjong Graffiti,SAT,1995,Misc,Seta Corporation,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
DefCon 5,PS,1995,Shooter,Psygnosis,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Bubble Bobble also featuring Rainbow Islands,PS,1995,Puzzle,Acclaim Entertainment,0.04,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Star Fighter,PS,1995,Shooter,Telstar,0.04,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,1995,Simulation,Pack-In-Video,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Kekkon: Marriage,SAT,1995,Adventure,Shogakukan,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
3D Lemmings,PS,1995,Puzzle,Psygnosis,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Tenchi Muyou! Ryoukouki Gokuraku,SAT,1995,Adventure,Yumedia,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Policenauts,3DO,1995,Adventure,Konami Digital Entertainment,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Zero Divide,PS,1995,Fighting,Ocean,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Doraemon 4: Nobita to Toki no Okoku,SNES,1995,Platform,Epoch,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Gunbird,SAT,1995,Shooter,Atlus,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
WWF Wrestlemania: The Arcade Game,PS,1995,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Jirou Akagawa: Majotachi no Nemuri,SNES,1995,Adventure,Pack-In-Video,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Hi-Octane: The Track Fights Back!,PS,1995,Racing,Electronic Arts,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Philosoma,PS,1995,Shooter,Sony Computer Entertainment,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,SAT,1995,Misc,Sega,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Slam Dunk SD Heat Up!!,SNES,1995,Sports,Namco Bandai Games,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Baku Baku,SAT,1995,Puzzle,Sega,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Super Jinsei Game 2,SNES,1995,Misc,Takara,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Jikkyou Oshaberi Parodius,SNES,1995,Shooter,Konami Digital Entertainment,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Johnny Bazookatone,PS,1995,Platform,U.S. Gold,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Kekkon Zenya,SAT,1995,Adventure,Shogakukan,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Block Kuzushi,SNES,1995,Puzzle,Pow,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Zoop,PS,1995,Puzzle,MediaQuest,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Magic Carpet,PS,1995,Shooter,Electronic Arts,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Sotsugyou II: Neo Generation,PS,1995,Simulation,Riverhillsoft,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,SAT,1995,Misc,Sega,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Go Go Ackman 3,SNES,1995,Platform,Banpresto,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Novastorm,PS,1995,Shooter,Psygnosis,0.02,0.02,0,0,0.04,NA,NA,NA,NA,NA,NA
Metal Max Returns,SNES,1995,Role-Playing,Data East,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Zen-Nippon GT Senshuken,SNES,1995,Racing,Banpresto,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Thoroughbred Breeder II Plus,PS,1995,Simulation,Hect,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,SAT,1995,Misc,Sonnet,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Ide Yosuke no Mahjong Kazoku,PS,1995,Misc,Seta Corporation,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Night Head: The Labyrinth,PS,1995,Adventure,Fuji,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Rampo,SAT,1995,Adventure,Sega,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Far East of Eden Shinden,NG,1995,Fighting,Hudson Soft,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Daibakushou: Jinsei Gekijou,SNES,1995,Misc,Taito,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Konpeki no Kantai,SNES,1995,Strategy,Angel Studios,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Robo Pit,PS,1995,Fighting,Kokopeli Digital Studios,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Hissatsu Pachinko Collection 3,SNES,1995,Misc,Sunsoft,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Battle Arena Toshinden URA,SAT,1995,Fighting,Sega,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Darius II,SAT,1995,Shooter,Taito,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
The Perfect Golf,PS,1995,Sports,Seta Corporation,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
