Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
God of War II,PS2,2007,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07,93,70,8.9,709,SCE Santa Monica,M
Forza Motorsport 2,X360,2007,Racing,Microsoft Game Studios,2.35,1.27,0.03,0.41,4.05,90,66,8.3,381,Turn 10,E
Carnival Games,Wii,2007,Misc,Take-Two Interactive,2.12,1.47,0.05,0.42,4.05,56,27,6,44,Cat Daddy Games,E
Professor Layton and the Diabolical Box,DS,2007,Puzzle,Nintendo,0.9,1.76,0.92,0.37,3.94,84,65,8.8,72,Level 5,E10+
Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,Nintendo,0.86,1.56,1.05,0.35,3.83,59,22,4,4,"Nintendo, Namco Bandai Games",E
Big Brain Academy: Wii Degree,Wii,2007,Misc,Nintendo,1.05,1.91,0.41,0.42,3.79,68,33,6.9,39,Nintendo,E
Ratchet & Clank: Size Matters,PSP,2007,Platform,Sony Computer Entertainment,1.4,1.39,0.1,0.86,3.74,NA,NA,NA,NA,NA,NA
Super Paper Mario,Wii,2007,Platform,Nintendo,1.95,0.86,0.59,0.31,3.71,85,56,7.9,417,Intelligent Systems,E
MySims,DS,2007,Simulation,Electronic Arts,1.58,1.59,0.08,0.41,3.66,67,15,7.3,13,TOSE,E
Pro Evolution Soccer 2008,PS2,2007,Sports,Konami Digital Entertainment,0.05,0,0.64,2.93,3.63,82,10,7.9,38,Konami,E
Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,505 Games,1.6,1.49,0.1,0.39,3.58,70,39,8,9,Office Create,E
Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,Square Enix,1.35,0.59,0.8,0.43,3.18,83,67,8,463,Square Enix,T
FIFA Soccer 08,PS2,2007,Sports,Electronic Arts,0.68,0,0,2.46,3.14,83,12,6.5,36,EA Canada,E
The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Ubisoft,1.69,0.85,0.14,0.43,3.1,93,45,8,604,4J Studios,M
Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,Atari,1.15,0,0.76,1.09,3,73,24,9.2,173,"Spike, Namco Bandai Games",T
Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios,1.83,0.79,0.03,0.27,2.91,91,74,8.7,1692,BioWare,M
Cooking Mama: Cook Off,Wii,2007,Simulation,505 Games,1.41,1.12,0.05,0.3,2.89,61,37,5.3,23,OfficeCreate,E
Imagine: Babyz,DS,2007,Simulation,Ubisoft,1.3,1.26,0,0.31,2.87,NA,NA,7.7,15,Ubisoft,E
BioShock,X360,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,96,88,8.9,2249,"Irrational Games, 2K Marin",M
Imagine: Fashion Designer,DS,2007,Simulation,Ubisoft,1.32,1.19,0,0.3,2.8,NA,NA,7.6,7,Virtual Toys,E
Sonic and the Secret Rings,Wii,2007,Platform,Sega,1.21,1.19,0.04,0.29,2.73,69,44,6.6,174,Sonic Team,E
Mario Strikers Charged,Wii,2007,Sports,Nintendo,1.05,1.05,0.24,0.24,2.58,79,47,8,124,Next Level Games,E10+
LEGO Star Wars: The Complete Saga,X360,2007,Action,LucasArts,1.53,0.81,0,0.24,2.57,80,24,7.4,114,Traveller's Tales,E10+
Madden NFL 08,PS2,2007,Sports,Electronic Arts,2.14,0.08,0,0.35,2.57,78,11,7.8,17,EA Tiburon,E
Monster Hunter Freedom 2,PSP,2007,Role-Playing,Capcom,0.37,0.27,1.75,0.18,2.57,72,38,8.7,83,Capcom,T
Ratchet & Clank Future: Tools of Destruction,PS3,2007,Platform,Sony Computer Entertainment,0.93,1.1,0.08,0.45,2.56,NA,NA,NA,NA,NA,NA
Game Party,Wii,2007,Misc,Midway Games,1.47,0.77,0,0.24,2.48,25,8,4.3,26,Midway,E
Need for Speed: ProStreet,PS2,2007,Racing,Electronic Arts,0.69,0,0.04,1.68,2.41,62,11,6.2,34,Black Box,E10+
Madden NFL 08,X360,2007,Sports,Electronic Arts,2.18,0.01,0,0.18,2.37,85,46,6.4,108,EA Tiburon,E
WWE SmackDown vs Raw 2008,PS2,2007,Fighting,THQ,0.92,0,0.01,1.41,2.34,71,11,7.2,31,Yuke's,T
LEGO Star Wars: The Complete Saga,PS3,2007,Action,LucasArts,1.02,0.9,0,0.36,2.29,80,18,6.7,87,Traveller's Tales,E10+
Guitar Hero III: Legends of Rock,PS3,2007,Misc,Activision,1.4,0.53,0.02,0.3,2.24,83,45,7.8,52,Neversoft Entertainment,T
Resident Evil 4,Wii,2007,Action,Capcom,1.32,0.56,0.14,0.2,2.22,NA,NA,NA,NA,NA,NA
Guitar Hero II,X360,2007,Misc,Activision,2.01,0.02,0,0.17,2.2,92,55,8.1,220,Harmonix Music Systems,T
High School Musical: Makin' the Cut!,DS,2007,Puzzle,Disney Interactive Studios,1.06,0.9,0,0.23,2.2,NA,NA,NA,NA,NA,NA
Call of Duty: Roads to Victory,PSP,2007,Shooter,Activision,0.52,1.02,0,0.59,2.13,64,45,7.5,30,Amaze Entertainment,T
Dance Dance Revolution: Hottest Party,Wii,2007,Simulation,Konami Digital Entertainment,1.35,0.52,0,0.19,2.07,73,16,7.1,27,Konami,E10+
Need for Speed: ProStreet,X360,2007,Racing,Electronic Arts,1.04,0.79,0.01,0.21,2.05,72,42,7.1,78,EA Black Box,E10+
Need for Speed: ProStreet,PS3,2007,Racing,Electronic Arts,0.73,0.91,0.04,0.36,2.04,73,26,6,43,EA Black Box,E10+
PGR4 - Project Gotham Racing 4,X360,2007,Racing,Microsoft Game Studios,0.48,1.28,0.02,0.25,2.04,NA,NA,NA,NA,NA,NA
TouchMaster,DS,2007,Puzzle,Midway Games,0.48,1.27,0,0.24,2,71,19,5.7,9,Midway Studios - San Diego,E10+
High School Musical: Sing It!,PS2,2007,Misc,Disney Interactive Studios,0.47,0.08,0,1.33,1.87,NA,NA,NA,NA,NA,NA
Rayman Raving Rabbids 2,Wii,2007,Misc,Ubisoft,0.82,0.82,0,0.2,1.83,67,25,8.3,66,Ubisoft Montpellier,E10+
The Orange Box,X360,2007,Shooter,Electronic Arts,1.09,0.53,0.02,0.17,1.82,96,54,8.9,797,Valve Software,M
Metroid Prime 3: Corruption,Wii,2007,Shooter,Nintendo,0.89,0.74,0.07,0.09,1.79,90,62,8.9,491,Retro Studios,T
High School Musical: Sing It!,Wii,2007,Misc,Disney Interactive Studios,1.15,0.45,0,0.16,1.76,NA,NA,NA,NA,NA,NA
2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,2007,Action,THQ,1.26,0.47,0,0.03,1.76,NA,NA,NA,NA,NA,NA
FIFA Soccer 08,PS3,2007,Sports,Electronic Arts,0.35,1.06,0.02,0.31,1.75,81,28,7.1,47,EA Canada,E
Crackdown,X360,2007,Shooter,Microsoft Game Studios,1,0.53,0.03,0.18,1.75,83,75,8,340,Realtime Worlds,M
Deal or No Deal,DS,2007,Misc,Mindscape,1.15,0.4,0,0.15,1.7,20,13,1.9,41,Artefacts Studio,E
Ben 10: Protector of Earth,DS,2007,Action,D3Publisher,0.68,0.82,0,0.19,1.7,NA,NA,NA,NA,NA,NA
Personal Trainer: Math,DS,2007,Puzzle,Nintendo,0.48,1.12,0,0.08,1.69,63,11,NA,NA,Jupiter Corporation,E
Star Wars Battlefront: Renegade Squadron,PSP,2007,Shooter,LucasArts,0.9,0.46,0,0.32,1.67,73,35,7.9,46,Rebellion,T
Heavenly Sword,PS3,2007,Action,Sony Computer Entertainment,0.57,0.72,0.06,0.29,1.65,79,64,8.3,544,Ninja Theory,T
MySims,Wii,2007,Simulation,Electronic Arts,0.9,0.54,0.04,0.17,1.65,68,38,7.2,56,EA Redwood Shores,E
Dragon Quest IV: Chapters of the Chosen,DS,2007,Role-Playing,Square Enix,0.3,0.02,1.27,0.03,1.62,80,44,7.9,50,ArtePiazza,E10+
SpongeBob's Atlantis SquarePantis,DS,2007,Action,THQ,1.49,0,0,0.11,1.6,64,5,NA,NA,THQ,E
Pro Evolution Soccer 2008,PS3,2007,Sports,Konami Digital Entertainment,0.04,1.1,0.32,0.13,1.59,74,19,6.1,47,Konami,E
Hannah Montana: Music Jam,DS,2007,Action,Disney Interactive Studios,1.05,0.36,0,0.15,1.56,NA,NA,NA,NA,NA,NA
Resident Evil: The Umbrella Chronicles,Wii,2007,Action,Capcom,0.67,0.43,0.29,0.14,1.52,75,47,7.6,122,Cavia Inc.,M
The Simpsons Game,PS2,2007,Action,Electronic Arts,0.35,0.03,0,1.13,1.51,68,10,8.2,27,Electronic Arts,T
The Simpsons Game,DS,2007,Action,Electronic Arts,0.56,0.77,0,0.17,1.51,69,17,7.3,18,Griptonite Games,T
Sonic Rivals 2,PSP,2007,Racing,Sega,0.44,0.67,0,0.37,1.48,60,24,7.8,35,Backbone Entertainment,E
Imagine: Master Chef,DS,2007,Simulation,Ubisoft,0.39,0.91,0,0.17,1.47,NA,NA,NA,NA,Ubisoft,E
SingStar Pop,PS2,2007,Misc,Sony Computer Entertainment,0.04,1.08,0,0.32,1.44,73,13,7.5,8,SCEE London Studio,E10+
My Word Coach,DS,2007,Misc,Ubisoft,0.37,0.89,0,0.18,1.44,71,7,6.8,5,Ubisoft,E
WWE SmackDown vs Raw 2008,X360,2007,Fighting,THQ,0.92,0.38,0,0.13,1.43,71,41,6.8,48,Yuke's,T
Smarty Pants,Wii,2007,Misc,Electronic Arts,0.52,0.75,0,0.16,1.43,65,26,7.6,10,Planet Moon Studios,E
Disney Princess: Magical Jewels,DS,2007,Adventure,Disney Interactive Studios,1.12,0.19,0,0.11,1.43,NA,NA,NA,NA,1st Playable Productions,E
Hello Kitty Party,DS,2007,Misc,Rising Star Games,0.78,0.51,0,0.12,1.41,NA,NA,NA,NA,Barnstorm Games,E
Hannah Montana: Spotlight World Tour,Wii,2007,Action,Disney Interactive Studios,0.87,0.38,0,0.13,1.39,NA,NA,NA,NA,NA,NA
Final Fantasy XII: Revenant Wings,DS,2007,Role-Playing,Square Enix,0.33,0.41,0.54,0.1,1.37,81,44,6.1,60,"Square Enix, Think and Feel",E10+
FIFA Soccer 08,PSP,2007,Sports,Electronic Arts,0.2,0.76,0,0.39,1.35,79,7,7.4,15,EA Canada,E
Disney Princess: Enchanted Journey,Wii,2007,Adventure,Disney Interactive Studios,1.22,0.03,0,0.09,1.35,NA,NA,4.3,4,Papaya Studios,E
FIFA Soccer 08,X360,2007,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35,82,43,7.9,57,EA Canada,E
WWE SmackDown vs Raw 2008,PS3,2007,Fighting,THQ,0.62,0.49,0.01,0.2,1.33,74,27,7.3,41,Yuke's,T
Petz Wild Animals: Dolphinz,DS,2007,Simulation,Ubisoft,0.71,0.48,0,0.13,1.32,NA,NA,NA,NA,Magic Pockets,E
Namco Museum DS,DS,2007,Misc,Atari,1.13,0.01,0.06,0.09,1.29,67,19,5.9,8,M2,E
EA Playground,Wii,2007,Sports,Electronic Arts,0.68,0.47,0,0.13,1.29,66,32,7.6,30,EA Canada,E
Rockstar Games presents Table Tennis,Wii,2007,Sports,Take-Two Interactive,0.39,0.72,0,0.15,1.26,68,36,5.8,21,Rockstar San Diego,E
Tom Clancy's Rainbow Six: Vegas,PS3,2007,Shooter,Ubisoft,0.47,0.53,0.03,0.22,1.25,86,32,7.6,81,Ubisoft Montreal,M
Ratatouille,DS,2007,Action,THQ,0.49,0.62,0,0.14,1.25,NA,NA,NA,NA,NA,NA
Winter Sports: The Ultimate Challenge,Wii,2007,Sports,RTL,0.45,0.67,0,0.12,1.24,52,15,6.8,4,49Games,E
Transformers: Autobots / Decepticons,DS,2007,Action,Activision,1.12,0.02,0,0.09,1.24,NA,NA,NA,NA,NA,NA
Ben 10: Protector of Earth,Wii,2007,Action,D3Publisher,0.54,0.55,0,0.13,1.23,63,6,7.7,9,High Voltage Software,E10+
Diddy Kong Racing DS,DS,2007,Racing,Nintendo,1.09,0.03,0,0.09,1.22,63,39,7.5,27,Rare Ltd.,E
Final Fantasy IV,DS,2007,Simulation,Square Enix,0.51,0.04,0.62,0.05,1.21,85,52,7.7,164,Matrix Software,E10+
Medal of Honor: Airborne,PS3,2007,Shooter,Electronic Arts,0.25,0.69,0.03,0.25,1.21,75,16,7.6,39,Electronic Arts,T
Shrek / Shrek 2 2-in-1 Gameboy Advance Video,GBA,2007,Misc,NA,0.87,0.32,0,0.02,1.21,NA,NA,NA,NA,NA,NA
The Sims 2: Castaway,Wii,2007,Simulation,Electronic Arts,0.44,0.63,0,0.14,1.2,73,19,8.2,10,Maxis,T
WWE SmackDown vs Raw 2008,PSP,2007,Fighting,THQ,0.45,0.47,0,0.28,1.19,68,11,7.8,15,Yuke's,T
Final Fantasy Tactics: The War of the Lions,PSP,2007,Role-Playing,Square Enix,0.45,0.24,0.3,0.16,1.16,88,41,8,238,TOSE,T
Sonic Rush Adventure,DS,2007,Platform,Sega,0.53,0.48,0.01,0.12,1.15,78,32,8.2,66,Dimps Corporation,E
Medal of Honor Heroes 2,PSP,2007,Shooter,Electronic Arts,0.5,0.39,0.02,0.25,1.15,69,20,7.3,30,EA LA,T
Call of Duty 4: Modern Warfare,PC,2007,Shooter,Activision,0,1.12,0,0.03,1.15,92,40,8.5,2360,Infinity Ward,M
Ninja Gaiden Sigma,PS3,2007,Action,Eidos Interactive,0.57,0.32,0.09,0.16,1.14,88,46,7.5,155,Team Ninja,M
Hot Shots Golf: Out of Bounds,PS3,2007,Sports,Sony Computer Entertainment,0.31,0.03,0.76,0.04,1.14,81,66,8.8,32,Clap Hanz,E
SingStar,PS3,2007,Misc,Sony Computer Entertainment,0.45,0.56,0,0.12,1.13,82,48,5.9,15,SCEE London Studio,T
Worldwide Soccer Manager 2008,PC,2007,Sports,Russel,0,1.12,0,0,1.12,86,15,8,19,Sports Interactive,E
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PS2,2007,Action,Activision,0.63,0.37,0,0.11,1.11,NA,NA,NA,NA,NA,NA
Guitar Hero Encore: Rocks The 80s,PS2,2007,Misc,RedOctane,0.92,0.04,0,0.15,1.11,69,50,6.3,31,Harmonix Music Systems,T
Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts,0.53,0.45,0,0.12,1.1,61,16,6.9,14,EA Games,E10+
Medal of Honor: Airborne,X360,2007,Shooter,Electronic Arts,0.45,0.52,0.01,0.12,1.1,73,54,6.7,77,Electronic Arts,T
Petz Dogz 2,DS,2007,Simulation,Ubisoft,0.46,0.51,0,0.12,1.1,NA,NA,NA,NA,MTO,E
Virtua Fighter 5,PS3,2007,Fighting,Sega,0.29,0.51,0.08,0.2,1.08,85,47,7.4,67,Sega AM2,T
The Simpsons Game,PSP,2007,Action,Electronic Arts,0.24,0.54,0,0.3,1.07,59,7,6.7,15,"Electronic Arts, Rebellion",T
Pro Evolution Soccer 2008,X360,2007,Sports,Konami Digital Entertainment,0.08,0.9,0.04,0.05,1.07,76,29,7.8,36,Konami,E
The Orange Box,PS3,2007,Shooter,Electronic Arts,0.28,0.58,0,0.21,1.06,89,21,8.4,188,EA Games,M
Endless Ocean,Wii,2007,Adventure,Nintendo,0.43,0.46,0.09,0.09,1.06,72,42,8.1,61,Arika,E
Warhawk,PS3,2007,Simulation,Sony Computer Entertainment,0.49,0.39,0,0.17,1.06,84,50,8.4,183,Incognito Inc.,T
DiRT,PS3,2007,Racing,Codemasters,0.16,0.66,0,0.23,1.05,83,32,8,32,Codemasters,E
Call of Duty 4: Modern Warfare,DS,2007,Shooter,Activision,0.95,0.01,0.01,0.08,1.05,75,22,6.9,36,n-Space,T
Dora the Explorer: Dora Saves the Mermaids,DS,2007,Platform,Take-Two Interactive,0.97,0.01,0,0.07,1.05,44,5,NA,NA,Black Lantern Studios,E
Virtua Tennis 3,PS3,2007,Sports,Sega,0.23,0.58,0.03,0.21,1.05,80,35,7.9,32,Sega AM3,E
Imagine: Animal Doctor,DS,2007,Simulation,Ubisoft,0.45,0.48,0,0.11,1.04,NA,NA,7.4,5,Virtual Toys,E
The Simpsons Game,X360,2007,Action,Electronic Arts,0.54,0.39,0,0.11,1.03,71,52,7.7,71,"Electronic Arts, EA Redwood Shores",T
Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,2007,Shooter,Ubisoft,0.34,0.48,0.02,0.19,1.03,84,29,8.1,41,"Red Storm Entertainment, Ubisoft Paris",T
FIFA Soccer 08,Wii,2007,Sports,Electronic Arts,0.32,0.59,0.01,0.11,1.02,65,13,6.1,26,EA Canada,E
Tiger Woods PGA Tour 08,Wii,2007,Sports,Electronic Arts,0.93,0.01,0,0.08,1.02,72,24,7,22,EA Salt Lake,E
Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007,Fighting,Atari,0.32,0.36,0.26,0.09,1.02,72,27,8.4,61,"Spike, Namco Bandai Games",T
Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,Shooter,Ubisoft,0.87,0.05,0.02,0.08,1.02,86,58,8.1,89,"Red Storm Entertainment, Ubisoft Paris",T
Petz: Catz 2,DS,2007,Simulation,Ubisoft,0.51,0.4,0,0.11,1.02,NA,NA,9,4,Powerhead Games,E
Naruto: Clash of Ninja Revolution,Wii,2007,Fighting,Tomy Corporation,0.44,0.46,0,0.11,1.01,74,23,8,27,8ing/Raizing,T
Ace Combat 6: Fires of Liberation,X360,2007,Simulation,Atari,0.69,0.04,0.22,0.06,1.01,80,54,7.9,101,Project Aces,T
The Simpsons Game,Wii,2007,Action,Electronic Arts,0.45,0.46,0,0.11,1.01,64,19,6.1,38,"Electronic Arts, Rebellion",T
Apollo Justice: Ace Attorney,DS,2007,Adventure,Capcom,0.28,0.04,0.64,0.03,0.99,78,48,8.1,84,Capcom,T
WWE SmackDown vs Raw 2008,Wii,2007,Fighting,THQ,0.38,0.5,0,0.11,0.98,59,13,5.9,18,Yuke's,T
Madden NFL 08,PS3,2007,Sports,Electronic Arts,0.89,0,0,0.08,0.97,81,31,5.3,33,EA Tiburon,E
Grand Theft Auto: Vice City Stories,PS2,2007,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97,75,37,7.9,67,Rockstar Leeds,M
MLB 07: The Show,PS2,2007,Sports,Sony Computer Entertainment,0.77,0.03,0,0.13,0.93,83,25,8.6,19,SCEA,E
Build-A-Bear Workshop,DS,2007,Simulation,Game Factory,0.85,0.01,0,0.07,0.93,61,11,4.8,5,Neko Entertainment,E
AMF Bowling Pinbusters!,Wii,2007,Sports,Bethesda Softworks,0.84,0,0,0.07,0.91,NA,NA,NA,NA,NA,NA
Lost Odyssey,X360,2007,Role-Playing,Microsoft Game Studios,0.45,0.26,0.11,0.08,0.9,78,68,8.3,432,Mistwalker,T
Spider-Man 3,PS2,2007,Platform,Activision,0.74,0.03,0.01,0.12,0.9,50,14,6.5,28,Vicarious Visions,T
The Simpsons Game,PS3,2007,Action,Electronic Arts,0.38,0.36,0,0.15,0.88,71,30,7.5,49,EA Redwood Shores,T
Buzz! The Mega Quiz,PS2,2007,Misc,Sony Computer Entertainment,0.32,0.06,0,0.5,0.88,NA,NA,NA,NA,NA,NA
Madden NFL 08,Wii,2007,Sports,Electronic Arts,0.8,0,0,0.07,0.87,76,29,6.8,27,EA Tiburon,E
DiRT,X360,2007,Racing,Codemasters,0.38,0.4,0,0.09,0.87,83,59,7.4,94,Codemasters,E
Warriors Orochi,PS2,2007,Action,Tecmo Koei,0.11,0.09,0.64,0.03,0.87,55,14,8.2,16,Omega Force,T
SingStar '90s,PS2,2007,Misc,Sony Computer Entertainment,0.1,0.59,0,0.18,0.87,73,29,NA,NA,SCEE,T
FIFA Soccer 08,DS,2007,Sports,Electronic Arts,0.1,0.65,0,0.11,0.85,NA,NA,NA,NA,NA,NA
Tomb Raider: Anniversary,Wii,2007,Action,Eidos Interactive,0.12,0.62,0,0.11,0.85,73,22,7.3,25,Crystal Dynamics,T
NBA 2K8,X360,2007,Sports,Take-Two Interactive,0.79,0,0,0.07,0.85,81,33,7,28,Visual Concepts,E
Ratatouille,PS2,2007,Action,THQ,0.31,0,0,0.53,0.85,65,9,8,11,Asobo Studio,E
Harry Potter and the Order of the Phoenix,DS,2007,Action,Electronic Arts,0.28,0.46,0,0.1,0.84,51,15,4.9,19,Visual Impact,E
Ben 10: Protector of Earth,PS2,2007,Action,D3Publisher,0.09,0,0,0.74,0.84,NA,NA,7.6,14,High Voltage Software,E10+
Blazing Angels: Squadrons of WWII,Wii,2007,Simulation,Ubisoft,0.74,0.04,0,0.06,0.83,57,11,6.7,28,Ubisoft,T
Time Crisis 4,PS3,2007,Shooter,Namco Bandai Games,0.32,0.32,0.05,0.14,0.83,60,52,7.4,21,Nex Entertainment,T
Harvest Moon: Tree of Tranquility,Wii,2007,Simulation,Rising Star Games,0.67,0.03,0.06,0.05,0.82,65,18,8.2,28,Marvelous Entertainment,E
I Spy: Fun House,DS,2007,Puzzle,Scholastic Inc.,0.76,0,0,0.06,0.82,53,6,NA,NA,Big Blue Bubble Inc.,E
Stranglehold,X360,2007,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82,77,59,7.6,91,Midway,M
Patapon,PSP,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.16,0.81,86,60,8.7,102,SCE Japan Studio,E
Final Fantasy XI: Wings of the Goddess,PS2,2007,Role-Playing,Square Enix,0.35,0.27,0.09,0.09,0.81,NA,NA,NA,NA,Square Enix,T
Rayman Raving Rabbids 2,DS,2007,Misc,Ubisoft,0.73,0.01,0,0.06,0.8,57,8,7,15,Ubisoft Paris,E10+
Dance Dance Revolution SuperNOVA 2,PS2,2007,Simulation,Konami Digital Entertainment,0.64,0.03,0.02,0.1,0.79,70,10,NA,NA,Konami,E10+
NCAA Football 08,PS2,2007,Sports,Electronic Arts,0.65,0.03,0,0.11,0.79,83,6,8.3,23,EA Tiburon,E
The Sims 2: Castaway,PSP,2007,Simulation,Electronic Arts,0.08,0.46,0,0.25,0.79,64,5,7.3,18,Maxis,E10+
Buzz! The Hollywood Quiz,PS2,2007,Misc,Sony Computer Entertainment,0.17,0,0,0.61,0.78,NA,NA,NA,NA,NA,NA
The World Ends With You,DS,2007,Role-Playing,Square Enix,0.49,0.04,0.21,0.04,0.78,88,59,8.9,283,Jupiter Corporation,T
Drawn to Life,DS,2007,Action,THQ,0.71,0.01,0,0.06,0.78,73,34,8.2,30,5TH Cell,E
Ghost Squad,Wii,2007,Shooter,Sega,0.42,0.21,0.08,0.07,0.77,69,42,7.5,31,"Artificial Mind and Movement, Polygon Magic",T
Kane & Lynch: Dead Men,X360,2007,Shooter,Eidos Interactive,0.36,0.31,0.01,0.08,0.76,NA,NA,NA,NA,NA,NA
Kane & Lynch: Dead Men,PS3,2007,Shooter,Eidos Interactive,0.29,0.32,0.01,0.13,0.75,NA,NA,NA,NA,NA,NA
Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,Role-Playing,Square Enix,0.38,0.03,0.3,0.04,0.75,80,47,6.9,106,Square Enix,E10+
Spectrobes,DS,2007,Role-Playing,Disney Interactive Studios,0.66,0.02,0,0.06,0.74,63,37,7.9,31,Jupiter Corporation,E
Tom Clancy's Rainbow Six: Vegas,PSP,2007,Shooter,Ubisoft,0.42,0.19,0,0.13,0.74,60,20,7.1,31,Ubisoft Montreal,T
Namco Museum Remix,Wii,2007,Misc,Atari,0.68,0,0,0.05,0.74,49,18,6.3,4,TOSE,E
Pirates of the Caribbean: At World's End,PS3,2007,Action,Disney Interactive Studios,0.17,0.41,0,0.15,0.73,55,24,6.9,19,Eurocom Entertainment Software,T
Tiger Woods PGA Tour 08,PS3,2007,Sports,Electronic Arts,0.22,0.37,0,0.14,0.73,79,30,6.6,7,EA Salt Lake,E
Practise English!,DS,2007,Misc,Nintendo,0,0,0.73,0,0.73,NA,NA,NA,NA,NA,NA
Harvest Moon DS: Island of Happiness,DS,2007,Simulation,Rising Star Games,0.43,0.01,0.25,0.04,0.72,65,15,7,22,TOSE,E
NBA Live 08,PS2,2007,Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72,68,10,6.6,9,EA Canada,E
Major League Baseball 2K7,X360,2007,Sports,Spike,0.67,0,0,0.06,0.72,79,31,7.1,34,Kush Games,E
