Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Robotron X,PS,1996,Shooter,GT Interactive,0.05,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
The Space Bar,SAT,1996,Adventure,Sega,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Skeleton Warriors,PS,1996,Platform,Virgin Interactive,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
Sound Novel Tsukuru,SNES,1996,Misc,ASCII Entertainment,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
NHL Open Ice,PS,1996,Sports,Midway Games,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Spot Goes to Hollywood,PS,1996,Platform,Virgin Interactive,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Machine Head,PS,1996,Shooter,Eidos Interactive,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Tecmo's Deception,PS,1996,Role-Playing,Sunsoft,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Strike Point,PS,1996,Simulation,Elite,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
The Final Round,PS,1996,Sports,Konami Digital Entertainment,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Parlor! Mini 2,SNES,1996,Misc,Nippon Telenet,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Speed Racer,PS,1996,Racing,Tomy Corporation,0.04,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA
NBA Hangtime,PS,1996,Sports,Midway Games,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Killing Zone,PS,1996,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Tanjou S Debut,SAT,1996,Simulation,NEC Interchannel,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Starwinder: The Ultimate Space Race,PS,1996,Racing,Mindscape,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
The King of Fighters '96,NG,1996,Fighting,SNK,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Impact Racing,PS,1996,Racing,JVC,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Olympic Soccer: Atlanta 1996,PS,1996,Sports,U.S. Gold,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Chronicles of the Sword,PS,1996,Adventure,Psygnosis,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
SD Gundam: Over Galaxian,PS,1996,Shooter,Namco Bandai Games,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Strikers 1945,SAT,1996,Shooter,Atlus,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
J-League '96 Dream Stadium,SNES,1996,Sports,Hudson Soft,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
VR Soccer '96,PS,1996,Sports,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Crusader: No Remorse,PS,1996,Adventure,Electronic Arts,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Garou Densetsu 3: Road to the Final Victory,SAT,1996,Fighting,SNK,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Assault Rigs,PS,1996,Action,Electronic Arts Victor,0.02,0.02,0,0,0.04,NA,NA,NA,NA,NA,NA
Shin Fortune Quest: Sokutaku no Kishi,PS,1996,Misc,Media Works,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Dark Half,SNES,1996,Role-Playing,Enix Corporation,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Haunted Casino,SAT,1996,Adventure,Societa,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
PO'ed,PS,1996,Shooter,Time Warner Interactive,0.02,0.01,0,0,0.04,NA,NA,NA,NA,NA,NA
Adidas Power Soccer,PS,1996,Sports,Psygnosis,0.02,0.01,0,0,0.04,NA,NA,NA,NA,NA,NA
Art of Fighting 3: The Path of the Warrior,NG,1996,Fighting,SNK,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
True Pinball,PS,1996,Misc,Ocean,0.02,0.01,0,0,0.04,NA,NA,NA,NA,NA,NA
Batman Forever: The Arcade Game,PS,1996,Action,Acclaim Entertainment,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
3D Baseball,PS,1996,Sports,BMG Interactive Entertainment,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
PowerSlave,PS,1996,Shooter,BMG Interactive Entertainment,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,SAT,1996,Misc,ASK,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
DragonHeart: Fire & Steel,PS,1996,Action,Acclaim Entertainment,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Nishijin Pachinko Monogatari 2,SNES,1996,Misc,KSS,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Lethal Enforcers I & II,PS,1996,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
BRAHMA Force: The Assault on Beltlogger 9,PS,1996,Shooter,JVC,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Blue Breaker: Ken Yorimo Hohoemi o,PCFX,1996,Role-Playing,NEC,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Grid Runner,PS,1996,Action,Virgin Interactive,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
The Adventures of Lomax,PS,1996,Platform,Psygnosis,0.01,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Hankou Shashin,SAT,1996,Adventure,Imagineer,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Pitball,PS,1996,Sports,Time Warner Interactive,0.01,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
War Gods,PS,1996,Fighting,GT Interactive,0.01,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,SNES,1996,Puzzle,Compile,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Shippuu Mahou Daisakusen: Kingdom-Grandprix,SAT,1996,Shooter,Gaga,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,1996,Misc,Sonnet,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Brain Dead 13,PS,1996,Adventure,Coconuts Japan,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Tail of the Sun,PS,1996,Role-Playing,ArtDink,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Discworld II: Mortality Bytes!,PS,1996,Adventure,Psygnosis,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Victory Spike,PS,1996,Sports,Imagineer,0,0,0.01,0,0.01,NA,NA,NA,NA,NA,NA
Meru Purana,PS,1996,Strategy,Gust,0,0,0.01,0,0.01,NA,NA,NA,NA,NA,NA
