Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Desire,SAT,1997,Adventure,Imadio,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
Interactive Sampler Disc 6,PS,1997,Misc,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14,NA,NA,NA,NA,NA,NA
Azure Dreams,PS,1997,Role-Playing,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,NA,NA
Shining Force III,SAT,1997,Strategy,Sega,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
Nagano Winter Olympics '98,PS,1997,Sports,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,NA,NA
The House of the Dead,SAT,1997,Shooter,Sega,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
Momotaro Douchuuki,SAT,1997,Misc,Hudson Soft,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
Doukyuusei 2,SAT,1997,Role-Playing,NEC Interchannel,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
Actua Tennis,PS,1997,Sports,Gremlin Interactive Ltd,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,NA,NA
Sonic Jam,SAT,1997,Platform,Sega,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Clock Tower: The First Fear,PS,1997,Adventure,Human Entertainment,0,0,0.12,0.01,0.12,NA,NA,NA,NA,NA,NA
Magic: The Gathering - Battlemage,PS,1997,Strategy,Acclaim Entertainment,0.07,0.05,0,0.01,0.12,NA,NA,NA,NA,NA,NA
O.D.T.: Escape... Or Die Trying,PS,1997,Adventure,Psygnosis,0.07,0.05,0,0.01,0.12,NA,NA,NA,NA,NA,NA
Hanagumi Taisen Columns,SAT,1997,Puzzle,Sega,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Mass Destruction,PS,1997,Shooter,BMG Interactive Entertainment,0.06,0.04,0,0.01,0.11,NA,NA,NA,NA,NA,NA
Maximum Force,PS,1997,Shooter,GT Interactive,0.06,0.04,0,0.01,0.11,NA,NA,NA,NA,NA,NA
Chopper Attack,N64,1997,Action,GT Interactive,0.09,0.02,0,0,0.11,NA,NA,NA,NA,NA,NA
Chameleon Twist,N64,1997,Platform,Sunsoft,0.09,0.02,0,0,0.11,NA,NA,NA,NA,NA,NA
Sakura Taisen Hanagumi Tsuushin,SAT,1997,Misc,Sega,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Felony 11-79,PS,1997,Racing,ASCII Entertainment,0.06,0.04,0,0.01,0.11,NA,NA,NA,NA,NA,NA
Panzer Dragoon Saga,SAT,1997,Role-Playing,Sega,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Langrisser IV,SAT,1997,Strategy,NCS,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Hexen: Beyond Heretic,PS,1997,Shooter,GT Interactive,0.06,0.04,0,0.01,0.11,NA,NA,NA,NA,NA,NA
Choujikuu Yousai Macross: Ai Oboete Imasu ka,SAT,1997,Shooter,Namco Bandai Games,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA
Flying Dragon,N64,1997,Fighting,Natsume,0.08,0.02,0,0,0.1,NA,NA,NA,NA,NA,NA
International Superstar Soccer 64 (weekly JP sales),N64,1997,Sports,Konami Digital Entertainment,0,0,0.05,0.05,0.1,NA,NA,NA,NA,NA,NA
Ghost in the Shell,PS,1997,Simulation,Sony Computer Entertainment,0.06,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
Micro Machines V3,PS,1997,Racing,Codemasters,0.06,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
Descent Maximum,PS,1997,Shooter,Interplay Productions,0.05,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
Shadow Master,PS,1997,Adventure,Psygnosis,0.05,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
Street Fighter Collection,PS,1997,Fighting,Capcom,0,0,0.09,0.01,0.1,NA,NA,NA,NA,NA,NA
Rosco McQueen: Firefighter Extreme,PS,1997,Action,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Running Wild,PS,1997,Racing,989 Studios,0.05,0.03,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Porsche Challenge,PS,1997,Racing,Sony Computer Entertainment,0.05,0.03,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Codename Tenka,PS,1997,Shooter,Psygnosis,0.05,0.03,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Wing Commander IV: The Price of Freedom,PS,1997,Simulation,Origin Systems,0.05,0.03,0,0.01,0.09,NA,NA,NA,NA,NA,NA
The King of Fighters '96,PS,1997,Fighting,SNK,0,0,0.07,0.01,0.08,NA,NA,NA,NA,NA,NA
Bust-A-Move 2 Arcade Edition,N64,1997,Puzzle,Acclaim Entertainment,0.06,0.02,0,0,0.08,NA,NA,NA,NA,NA,NA
Sentimental Graffiti: First Window,SAT,1997,Adventure,NEC Interchannel,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Ogre Battle Series: Tactics Ogre,PS,1997,Role-Playing,Atlus,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
Virus,SAT,1997,Shooter,Hudson Soft,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Buster Bros. Collection,PS,1997,Puzzle,Capcom,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Real Sound: Kaze no Riguretto,SAT,1997,Adventure,Warp,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
G Darius,PS,1997,Shooter,THQ,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Aero Gauge,N64,1997,Racing,ASCII Entertainment,0.06,0.01,0,0,0.07,NA,NA,NA,NA,NA,NA
RayStorm,PS,1997,Shooter,Sony Computer Entertainment,0.04,0.03,0,0,0.07,79,7,7.8,4,Taito Corporation,E
Fantastic Four,PS,1997,Action,Acclaim Entertainment,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Mega Man X4,SAT,1997,Action,Capcom,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
TigerShark,PS,1997,Simulation,GT Interactive,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Norse by Norsewest: The Return of the Lost Vikings,PS,1997,Action,Interplay,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Mega Man: Battle & Chase,PS,1997,Racing,Capcom,0,0,0.06,0,0.07,NA,NA,NA,NA,NA,NA
Pandemonium 2,PS,1997,Platform,BMG Interactive Entertainment,0.04,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA
Ray Tracers,PS,1997,Racing,Sony Computer Entertainment,0.04,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Marvel Super Heroes,SAT,1997,Fighting,Capcom,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Broken Helix,PS,1997,Action,Konami Digital Entertainment,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Broken Sword II: The Smoking Mirror,PS,1997,Adventure,Sony Computer Entertainment,0.03,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Elemental Gearbolt,PS,1997,Shooter,Sony Computer Entertainment,0.03,0.02,0,0,0.06,76,11,NA,NA,Alfa System,T
Mega Man 8 Anniversary Collector's Edition,SAT,1997,Platform,Capcom,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
NHL Powerplay 98,PS,1997,Sports,Virgin Interactive,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Judge Dredd,PS,1997,Platform,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Dual Heroes,N64,1997,Fighting,Hudson Soft,0.04,0.01,0,0,0.05,NA,NA,NA,NA,NA,NA
Turok: Dinosaur Hunter,N64,1997,Shooter,Acclaim Entertainment,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Wayne Gretzky's 3D Hockey '98,PS,1997,Sports,GT Interactive,0.03,0.02,0,0,0.05,NA,NA,NA,NA,NA,NA
Grand Slam,PS,1997,Misc,Virgin Interactive,0.02,0.02,0,0,0.04,NA,NA,NA,NA,NA,NA
Syndicate Wars,PS,1997,Strategy,Electronic Arts,0.02,0.01,0,0,0.04,NA,NA,NA,NA,NA,NA
Herc's Adventures,PS,1997,Action,Virgin Interactive,0.02,0.01,0,0,0.04,NA,NA,NA,NA,NA,NA
Crypt Killer,PS,1997,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.04,NA,NA,NA,NA,NA,NA
Darklight Conflict,PS,1997,Simulation,Electronic Arts,0.02,0.01,0,0,0.04,NA,NA,NA,NA,NA,NA
Peak Performance,PS,1997,Racing,JVC,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Master of Monsters: Disciples of Gaia,PS,1997,Strategy,Agetec,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Rush Hour,PS,1997,Misc,Psygnosis,0.02,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Poy Poy,PS,1997,Action,Konami Digital Entertainment,0.01,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Nanotek Warrior,PS,1997,Shooter,Virgin Interactive,0.01,0.01,0,0,0.03,NA,NA,NA,NA,NA,NA
Bugriders: The Race of Kings,PS,1997,Racing,GT Interactive,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Kensei: Sacred Fist,PS,1997,Fighting,Konami Digital Entertainment,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Bottom of the 9th '97,PS,1997,Sports,Konami Digital Entertainment,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Ballblazer Champions,PS,1997,Sports,CTO SpA,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Puzzle Star Sweep,PS,1997,Puzzle,Midas Interactive Entertainment,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
The Crow: City of Angels,PS,1997,Action,Acclaim Entertainment,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Grand Prix Legends,PC,1997,Racing,Vivendi Games,0,0.01,0,0,0.01,NA,NA,7.5,6,Papyrus,E
Worms 2,PC,1997,Strategy,Microprose,0,0.01,0,0,0.01,NA,NA,8.1,12,Team 17,K-A
