Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
007: The World is not Enough,N64,2000,Action,Electronic Arts,1.13,0.38,0.02,0.03,1.55,NA,NA,NA,NA,NA,NA
Dark Cloud,PS2,2000,Role-Playing,Sony Computer Entertainment,0.83,0.44,0.08,0.19,1.54,80,27,8.2,99,Level 5,T
Tokyo Xtreme Racer Zero,PS2,2000,Racing,Crave Entertainment,0.66,0.52,0.15,0.17,1.5,76,15,8.9,64,Genki,E
Madden NFL 2001,PS2,2000,Sports,Electronic Arts,1.19,0.07,0.05,0.2,1.5,91,25,7.7,7,EA Sports,E
WWF No Mercy,N64,2000,Fighting,THQ,1.2,0.27,0.02,0.02,1.5,NA,NA,NA,NA,NA,NA
Banjo-Tooie,N64,2000,Platform,Nintendo,0.82,0.36,0.25,0.06,1.49,NA,NA,NA,NA,NA,NA
Paper Mario,N64,2000,Role-Playing,Nintendo,0.58,0.18,0.59,0.02,1.38,NA,NA,NA,NA,NA,NA
Command & Conquer: Red Alert 2,PC,2000,Strategy,Electronic Arts,1.32,0.02,0,0,1.34,NA,NA,NA,NA,NA,NA
Tony Hawk's Pro Skater,GB,2000,Sports,Activision,0.9,0.38,0.01,0.05,1.33,NA,NA,NA,NA,NA,NA
Triple Play 2001,PS,2000,Sports,Electronic Arts,0.74,0.5,0,0.09,1.33,NA,NA,NA,NA,NA,NA
NBA Live 2001,PS,2000,Sports,Electronic Arts,0.7,0.47,0,0.08,1.25,86,10,8,6,EA Sports,E
Ridge Racer V,PS2,2000,Action,Namco Bandai Games,0.24,0.19,0.75,0.06,1.24,78,20,7.7,6,Namco,E
Kirby Tilt 'n' Tumble,GB,2000,Puzzle,Nintendo,0.29,0.17,0.75,0.02,1.23,NA,NA,NA,NA,NA,NA
Dino Crisis 2,PS,2000,Action,Virgin Interactive,0.34,0.49,0.28,0.1,1.21,86,13,9,91,Capcom,M
Mario Tennis,GB,2000,Sports,Nintendo,0.5,0.18,0.44,0.06,1.18,NA,NA,NA,NA,NA,NA
Action Bass,PS,2000,Action,Take-Two Interactive,0.64,0.43,0,0.07,1.14,51,8,NA,NA,Vingt-et-un Systems,E
Resident Evil - Code: Veronica,DC,2000,Action,Eidos Interactive,0.41,0.23,0.47,0.03,1.14,NA,NA,NA,NA,NA,NA
NFL 2K1,DC,2000,Sports,Sega,1.02,0.05,0,0.02,1.09,97,22,6,47,Visual Concepts,E
Dave Mirra Freestyle BMX,PS,2000,Sports,Acclaim Entertainment,0.91,0.11,0,0.03,1.05,82,14,8.4,5,"Z-Axis, Ltd.",E
ATV: Quad Power Racing,PS,2000,Racing,Acclaim Entertainment,0.58,0.39,0,0.07,1.04,42,9,NA,NA,Climax Group,E
Dead or Alive 2,PS2,2000,Fighting,Tecmo Koei,0.3,0.24,0.38,0.08,1,NA,NA,NA,NA,NA,NA
Excitebike 64,N64,2000,Racing,Nintendo,0.65,0.15,0.19,0.01,1,NA,NA,NA,NA,NA,NA
NFL GameDay 2001,PS,2000,Sports,Sony Computer Entertainment,0.56,0.38,0,0.07,1,73,10,NA,NA,989 Sports,E
Jampack Winter 2000,PS,2000,Misc,Sony Computer Entertainment,0.55,0.38,0,0.07,1,NA,NA,NA,NA,NA,NA
NFL Fever 2002,XB,2000,Sports,Microsoft Game Studios,0.74,0.21,0,0.04,0.99,79,24,8.5,10,Microsoft Game Studios,E
The Bouncer,PS2,2000,Action,Sony Computer Entertainment,0.3,0.23,0.38,0.08,0.99,66,20,8,35,DreamFactory,T
Medal of Honor: Underground,PS,2000,Shooter,Electronic Arts,0.54,0.37,0,0.06,0.97,86,16,9,44,Dreamworks Interactive,T
NHL 2001,PS2,2000,Sports,Electronic Arts,0.47,0.37,0,0.12,0.96,85,22,8.1,9,EA Sports,E
Kessen,PS2,2000,Strategy,Electronic Arts,0.27,0.21,0.41,0.07,0.95,75,20,8.4,12,Koei,T
007: The World is not Enough,PS,2000,Action,Electronic Arts,0.51,0.35,0,0.06,0.92,61,11,6.7,44,Black Ops Entertainment,T
Colin McRae Rally 2.0,PS,2000,Racing,Codemasters,0.02,0.8,0.02,0.07,0.91,90,13,8.7,31,Codemasters,E
MLB 2001,PS,2000,Sports,Sony Computer Entertainment,0.49,0.34,0,0.06,0.89,NA,NA,NA,NA,NA,NA
Vagrant Story,PS,2000,Role-Playing,Crave Entertainment,0.3,0.2,0.3,0.06,0.87,92,19,8.3,129,SquareSoft,T
Street Fighter EX3,PS2,2000,Fighting,Virgin Interactive,0.32,0.25,0.2,0.08,0.85,64,17,7.9,31,Arika,T
Dynasty Warriors 2,PS2,2000,Action,THQ,0.24,0.19,0.34,0.06,0.83,75,17,8.8,24,Omega Force,T
FIFA Soccer World Championship,PS2,2000,Sports,Electronic Arts,0.27,0.21,0.28,0.07,0.83,NA,NA,NA,NA,NA,NA
Yu-Gi-Oh! Dark Duel Stories,GB,2000,Misc,Konami Digital Entertainment,0,0,0.83,0,0.83,NA,NA,NA,NA,NA,NA
Dragon Warrior III,GB,2000,Role-Playing,Enix Corporation,0,0,0.81,0,0.81,NA,NA,NA,NA,NA,NA
Ready 2 Rumble Boxing: Round 2,PS2,2000,Fighting,Midway Games,0.4,0.31,0,0.1,0.81,75,20,NA,NA,Midway,T
Tales of Destiny II,PS,2000,Role-Playing,Namco Bandai Games,0.06,0.04,0.66,0.05,0.81,78,9,8.7,31,Namco,T
NASCAR 2001,PS,2000,Racing,Electronic Arts,0.45,0.31,0,0.05,0.81,73,8,6.1,9,Black Box,E
Who wants to be a millionaire,PS,2000,Misc,Eidos Interactive,0.45,0.3,0,0.05,0.8,NA,NA,NA,NA,NA,NA
Super Robot Taisen α,PS,2000,Strategy,Banpresto,0,0,0.75,0.05,0.8,NA,NA,NA,NA,NA,NA
Armored Core 2,PS2,2000,Simulation,Ubisoft,0.28,0.22,0.23,0.07,0.79,78,23,8.4,19,From Software,T
Caesars Palace 2000: Millennium Gold Edition,PS,2000,Misc,Interplay,0.43,0.29,0,0.05,0.77,NA,NA,NA,NA,NA,NA
Mega Man X5,PS,2000,Platform,Capcom,0.3,0.21,0.2,0.05,0.75,76,10,8.9,55,Capcom,E
Resident Evil: Survivor,PS,2000,Action,Eidos Interactive,0.23,0.15,0.29,0.05,0.71,39,10,7,47,Capcom,M
Jeremy McGrath Supercross 2000,PS,2000,Racing,Acclaim Entertainment,0.4,0.27,0,0.05,0.71,43,11,NA,NA,Acclaim,E
NASCAR 2001,PS2,2000,Racing,Electronic Arts,0.34,0.27,0,0.09,0.7,66,16,6.6,9,EA Sports,E
NCAA Football 2001,PS,2000,Sports,Electronic Arts,0.39,0.26,0,0.05,0.7,NA,NA,NA,NA,NA,NA
Mobile Suit Gundam: Journey to Jaburo,PS2,2000,Simulation,Namco Bandai Games,0.16,0.13,0.36,0.04,0.7,58,16,8.1,49,Bandai,T
Jikkyou World Soccer 2000 Final Edition,PS2,2000,Sports,Konami Digital Entertainment,0,0,0.66,0,0.66,NA,NA,NA,NA,NA,NA
Mary-Kate and Ashley: Magical Mystery Mall,PS,2000,Adventure,Acclaim Entertainment,0.36,0.24,0,0.04,0.65,NA,NA,NA,NA,NA,NA
Madden NFL 2001,N64,2000,Sports,Electronic Arts,0.6,0.03,0,0.01,0.64,NA,NA,NA,NA,NA,NA
NHL 2001,PS,2000,Sports,Electronic Arts,0.35,0.24,0,0.04,0.63,88,10,7.7,7,Page 44 Studios,E
Buzz Lightyear of Star Command,PS,2000,Platform,Activision,0.35,0.24,0,0.04,0.63,54,10,5.3,4,Traveller's Tales,E
Disney's 102 Dalmatians: Puppies to the Rescue,PS,2000,Platform,Eidos Interactive,0.34,0.23,0,0.04,0.62,NA,NA,NA,NA,Toys for Bob,E
Mickey's Speedway USA,N64,2000,Racing,Nintendo,0.37,0.08,0.14,0.01,0.6,NA,NA,NA,NA,NA,NA
NFL Blitz 2001,PS,2000,Sports,Midway Games,0.33,0.22,0,0.04,0.59,70,6,NA,NA,Midway,E
Sammy Sosa High Heat Baseball 2001,PS,2000,Sports,3DO,0.32,0.22,0,0.04,0.58,NA,NA,NA,NA,NA,NA
Unreal Tournament,PS2,2000,Shooter,Infogrames,0.28,0.22,0,0.07,0.58,77,23,6.8,13,Epic Games,M
Digimon World 2,PS,2000,Role-Playing,Namco Bandai Games,0.23,0.16,0.16,0.04,0.58,42,5,7.6,47,Bandai,E
Tenchu 2: Birth of the Stealth Assassins,PS,2000,Action,Activision,0.32,0.22,0,0.04,0.58,77,14,8.7,32,Acquire,M
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000,Strategy,Namco Bandai Games,0,0,0.54,0.04,0.57,NA,NA,NA,NA,NA,NA
Bob the Builder: Can We Fix It?,PS,2000,Action,THQ,0.31,0.21,0,0.04,0.57,NA,NA,NA,NA,NA,NA
Breath of Fire IV,PS,2000,Role-Playing,Capcom,0.11,0.08,0.34,0.04,0.56,83,10,8.9,45,Capcom,T
NASCAR Rumble,PS,2000,Racing,Electronic Arts,0.31,0.21,0,0.04,0.56,NA,NA,NA,NA,NA,NA
Contender 2,PS,2000,Fighting,3DO,0.31,0.21,0,0.04,0.55,NA,NA,NA,NA,Bam Entertainment,T
Gekikuukan Pro Yakyuu: At the End of the Century 1999,PS2,2000,Sports,SquareSoft,0,0,0.54,0,0.54,NA,NA,NA,NA,NA,NA
007 Racing,PS,2000,Racing,Electronic Arts,0.3,0.2,0,0.03,0.53,51,16,4.6,14,Eutechnyx,T
Spider-Man,N64,2000,Action,Activision,0.43,0.09,0,0.01,0.53,NA,NA,NA,NA,NA,NA
Pachi-Slot Aruze Oukoku 4,PS,2000,Misc,Aruze Corp,0,0,0.49,0.03,0.53,NA,NA,NA,NA,NA,NA
Ready 2 Rumble Boxing: Round 2,PS,2000,Fighting,Midway Games,0.29,0.2,0,0.03,0.52,68,5,NA,NA,Point of View,T
Swing Away Golf,PS2,2000,Sports,Electronic Arts,0.17,0.13,0.18,0.04,0.52,78,15,NA,NA,T&E Soft,E
Summoner,PS2,2000,Role-Playing,THQ,0.25,0.2,0,0.07,0.51,74,16,7.8,12,Volition Inc.,T
Final Fantasy,WS,2000,Role-Playing,SquareSoft,0,0,0.51,0,0.51,NA,NA,NA,NA,NA,NA
Rugrats in Paris: The Movie,N64,2000,Action,THQ,0.4,0.09,0,0.01,0.5,NA,NA,NA,NA,NA,NA
Theme Park Roller Coaster,PS2,2000,Strategy,Electronic Arts,0.23,0.18,0,0.06,0.48,82,11,7.9,17,Bullfrog Productions,E
Fantavision,PS2,2000,Puzzle,Sony Computer Entertainment,0.14,0.11,0.19,0.04,0.47,72,18,6.3,9,SCEJ,E
Gauntlet Legends,PS,2000,Action,Midway Games,0.26,0.18,0,0.03,0.47,NA,NA,NA,NA,NA,NA
Victorious Boxers: Ippo's Road to Glory,PS2,2000,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47,75,15,8,10,New,T
Star Wars: Demolition,PS,2000,Racing,Activision,0.25,0.17,0,0.03,0.46,63,11,6.5,6,"Luxoflux, Inc.",T
Pokemon Puzzle League,N64,2000,Puzzle,Nintendo,0.36,0.08,0,0.01,0.45,NA,NA,NA,NA,NA,NA
Walt Disney World Quest: Magical Racing Tour,PS,2000,Racing,Eidos Interactive,0.25,0.17,0,0.03,0.45,NA,NA,NA,NA,NA,NA
Ms. Pac-Man Maze Madness,PS,2000,Puzzle,Namco Bandai Games,0.25,0.17,0,0.03,0.44,NA,NA,NA,NA,NA,NA
Grind Session,PS,2000,Sports,Sony Computer Entertainment,0.24,0.17,0,0.03,0.44,NA,NA,NA,NA,NA,NA
TimeSplitters,PS2,2000,Shooter,Eidos Interactive,0.21,0.17,0,0.06,0.43,81,23,8,40,Free Radical Design,T
Army Men: Sarge's Heroes 2,N64,2000,Shooter,3DO,0.34,0.07,0,0,0.42,NA,NA,NA,NA,NA,NA
NFL Blitz 2001,N64,2000,Sports,Midway Games,0.34,0.07,0,0,0.42,NA,NA,NA,NA,NA,NA
Mega Man Legends 2,PS,2000,Adventure,Capcom,0.17,0.12,0.1,0.03,0.42,76,10,8.8,29,Capcom,E
Wheel of Fortune: 2nd Edition,PS,2000,Misc,Hasbro Interactive,0.23,0.16,0,0.03,0.41,NA,NA,NA,NA,NA,NA
Cool Boarders 2001,PS,2000,Sports,Sony Computer Entertainment,0.23,0.16,0,0.03,0.41,56,10,NA,NA,Idol Minds,E
World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,2000,Sports,Konami Digital Entertainment,0,0,0.39,0.03,0.41,NA,NA,NA,NA,NA,NA
Knockout Kings 2001,PS,2000,Fighting,Electronic Arts,0.23,0.15,0,0.03,0.41,84,11,8.5,6,EA Sports,T
Boku no Natsuyasumi,PS,2000,Adventure,Sony Computer Entertainment,0,0,0.37,0.03,0.4,NA,NA,NA,NA,NA,NA
NASCAR Heat,PS,2000,Racing,Hasbro Interactive,0.22,0.15,0,0.03,0.39,62,5,NA,NA,Monster Games Inc.,E
Custom Robo V2,N64,2000,Fighting,Nintendo,0,0,0.34,0.05,0.39,NA,NA,NA,NA,NA,NA
Kengo: Master of Bushido,PS2,2000,Fighting,Ubisoft,0.16,0.13,0.06,0.04,0.39,62,13,8.4,8,Light Weight,M
SD Gundam G Generation-F,PS,2000,Strategy,Namco Bandai Games,0,0,0.36,0.02,0.38,NA,NA,NA,NA,NA,NA
Silent Scope,PS2,2000,Shooter,Konami Digital Entertainment,0.19,0.15,0,0.05,0.38,63,23,NA,NA,KCET,M
Moto Racer World Tour,PS,2000,Racing,Sony Computer Entertainment,0.21,0.14,0,0.02,0.38,NA,NA,NA,NA,NA,NA
Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,N64,2000,Role-Playing,ChunSoft,0,0,0.32,0.05,0.37,NA,NA,NA,NA,NA,NA
Scooby-Doo! Classic Creep Capers,N64,2000,Action,THQ,0.3,0.06,0,0,0.37,NA,NA,NA,NA,NA,NA
NFL GameDay 2001,PS2,2000,Sports,Sony Computer Entertainment,0.18,0.14,0,0.05,0.36,51,16,NA,NA,SCEA,E
Saban's Power Rangers: Lightspeed Rescue,N64,2000,Action,THQ,0.29,0.06,0,0,0.36,NA,NA,NA,NA,NA,NA
Dance Dance Revolution 3rdMix,PS,2000,Simulation,Konami Digital Entertainment,0,0,0.33,0.02,0.36,NA,NA,NA,NA,NA,NA
Persona 2: Eternal Punishment,PS,2000,Role-Playing,Atlus,0.03,0.02,0.28,0.02,0.35,83,11,8.4,25,Atlus Co.,T
Jikkyou Powerful Pro Yakyuu 2000,N64,2000,Sports,Konami Digital Entertainment,0,0,0.29,0.06,0.35,NA,NA,NA,NA,NA,NA
Saban's Power Rangers: Lightspeed Rescue,PS,2000,Action,THQ,0.19,0.13,0,0.02,0.35,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu 7,PS2,2000,Sports,Konami Digital Entertainment,0,0,0.35,0,0.35,NA,NA,NA,NA,NA,NA
EverGrace,PS2,2000,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,0.35,59,12,7.8,4,From Software,T
Super Bust-A-Move,PS2,2000,Puzzle,Acclaim Entertainment,0.17,0.13,0,0.04,0.34,75,11,NA,NA,Taito Corporation,E
NCAA GameBreaker 2001,PS,2000,Sports,Sony Computer Entertainment,0.18,0.12,0,0.02,0.33,69,9,NA,NA,989 Sports,E
Sky Odyssey,PS2,2000,Simulation,Sony Computer Entertainment,0.16,0.12,0,0.04,0.32,79,18,8.4,9,CAProduction,E
Rayman 2: The Great Escape,PS,2000,Platform,Ubisoft,0.18,0.12,0,0.02,0.32,NA,NA,NA,NA,NA,NA
FIFA 2001 Major League Soccer,PS,2000,Sports,Electronic Arts,0.18,0.12,0,0.02,0.32,85,10,7.8,5,EA Sports,E
Romance of the Three Kingdoms VII,PS2,2000,Strategy,Tecmo Koei,0.08,0.06,0.16,0.02,0.32,72,10,8.7,11,Koei,E
Spin Jam,PS,2000,Puzzle,Empire Interactive,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
Disney's The Emperor's New Groove,PS,2000,Platform,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31,66,8,7.2,6,Disney Interactive,E
Orphen: Scion of Sorcery,PS2,2000,Role-Playing,Activision,0.15,0.12,0,0.04,0.31,54,15,5.8,8,Shade,T
"Army Men World War: Land, Sea, Air",PS,2000,Action,3DO,0.17,0.12,0,0.02,0.3,NA,NA,NA,NA,NA,NA
Rayman 2: Revolution,PS2,2000,Platform,Ubisoft,0.15,0.11,0,0.04,0.3,90,16,8.2,42,Ubisoft,E
Army Men: Air Attack 2,PS,2000,Action,3DO,0.17,0.11,0,0.02,0.3,74,8,5.3,4,3DO,T
Eternal Ring,PS2,2000,Role-Playing,Ubisoft,0.1,0.07,0.1,0.03,0.3,62,13,5.3,9,From Software,T
WinBack: Covert Operations,PS2,2000,Shooter,Midas Interactive Entertainment,0.14,0.11,0,0.04,0.29,66,11,7.7,20,Omega Force,T
Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,PS,2000,Sports,Konami Digital Entertainment,0,0,0.27,0.02,0.29,NA,NA,NA,NA,NA,NA
Jeopardy! 2nd Edition,PS,2000,Misc,Hasbro Interactive,0.16,0.11,0,0.02,0.29,NA,NA,NA,NA,NA,NA
Snowboarding,PS,2000,Sports,Midas Interactive Entertainment,0.16,0.11,0,0.02,0.29,NA,NA,NA,NA,NA,NA
Looney Tunes Racing,PS,2000,Racing,Infogrames,0.16,0.11,0,0.02,0.29,71,11,NA,NA,Circus Freak,E
Tigger's Honey Hunt,PS,2000,Platform,Ubisoft,0.16,0.11,0,0.02,0.28,NA,NA,NA,NA,NA,NA
Real Pool,PS2,2000,Sports,Midas Interactive Entertainment,0.14,0.11,0,0.04,0.28,54,15,NA,NA,Takara,E
Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000,Platform,Nintendo,0,0,0.28,0,0.28,NA,NA,NA,NA,NA,NA
Q-Ball: Billiards Master,PS2,2000,Sports,Take-Two Interactive,0.13,0.1,0,0.04,0.27,65,9,NA,NA,Ornith,E
Evil Dead: Hail to the King,PS,2000,Adventure,THQ,0.15,0.1,0,0.02,0.27,51,8,6,7,Heavy Iron Studios,M
Burstrick: Wake Boarding!!,PS,2000,Sports,Natsume,0.15,0.1,0,0.02,0.27,NA,NA,NA,NA,NA,NA
Sydney 2000,PS,2000,Sports,Eidos Interactive,0.15,0.1,0,0.02,0.27,57,10,NA,NA,Attention To Detail,E
Medarot 3: Kabuto / Kuwagata Version,GB,2000,Role-Playing,Imagineer,0,0,0.27,0,0.27,NA,NA,NA,NA,NA,NA
MotoGP,PS2,2000,Racing,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27,77,16,6,5,Namco,E
NBA ShootOut 2001,PS,2000,Sports,Sony Computer Entertainment,0.15,0.1,0,0.02,0.27,71,10,NA,NA,989 Sports,E
Star Trek: Invasion,PS,2000,Simulation,Activision,0.15,0.1,0,0.02,0.26,76,12,NA,NA,Warthog,E
Star Wars Episode I: Battle for Naboo,N64,2000,Simulation,LucasArts,0.21,0.05,0,0,0.26,NA,NA,NA,NA,NA,NA
McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Racing,Acclaim Entertainment,0.14,0.1,0,0.02,0.26,NA,NA,NA,NA,NA,NA
Surfing H3O,PS2,2000,Sports,Take-Two Interactive,0.12,0.1,0,0.03,0.25,46,15,4.6,8,Opus,E
Power Pro Kun Pocket 2,GB,2000,Sports,Konami Digital Entertainment,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
Blaster Master: Blasting Again,PS,2000,Shooter,Sunsoft,0.14,0.1,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Ultimate Fighting Championship,PS,2000,Fighting,Ubisoft,0.14,0.09,0,0.02,0.25,53,6,7.4,16,Opus,T
F1 2000,PS,2000,Racing,Electronic Arts,0.14,0.09,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Army Men: Sarge's Heroes 2,PS,2000,Shooter,3DO,0.14,0.09,0,0.02,0.24,48,8,7.3,7,3DO,T
Ready 2 Rumble Boxing: Round 2,N64,2000,Fighting,Midway Games,0.19,0.05,0,0,0.24,NA,NA,NA,NA,NA,NA
Army Men: Air Combat,N64,2000,Action,3DO,0.19,0.05,0,0,0.24,NA,NA,NA,NA,NA,NA
Midway's Greatest Arcade Hits Volume 1,N64,2000,Misc,Midway Games,0.19,0.05,0,0,0.24,NA,NA,NA,NA,NA,NA
Covert Ops: Nuclear Dawn,PS,2000,Action,Sony Computer Entertainment,0.13,0.09,0,0.02,0.24,NA,NA,NA,NA,NA,NA
Galaga: Destination Earth,PS,2000,Shooter,Hasbro Interactive,0.13,0.09,0,0.02,0.24,NA,NA,8,10,Hasbro Interactive,E
All-Star Baseball 2001,N64,2000,Sports,Acclaim Entertainment,0.22,0.01,0,0,0.23,NA,NA,NA,NA,NA,NA
NHL FaceOff 2001,PS,2000,Sports,Sony Computer Entertainment,0.13,0.09,0,0.02,0.23,78,11,NA,NA,SolWorks,E
Mega Man 64,N64,2000,Action,Capcom,0.14,0.03,0.05,0,0.22,NA,NA,NA,NA,NA,NA
Ms. Pac-Man: Maze Madness,N64,2000,Puzzle,Namco Bandai Games,0.18,0.04,0,0,0.22,NA,NA,NA,NA,NA,NA
ECW Hardcore Revolution,N64,2000,Fighting,Acclaim Entertainment,0.18,0.04,0,0,0.22,NA,NA,NA,NA,NA,NA
Capcom vs. SNK,DC,2000,Fighting,Virgin Interactive,0,0,0.22,0,0.22,80,17,9,24,Capcom,T
NBA in the Zone 2000,PS,2000,Sports,Konami Digital Entertainment,0.12,0.08,0,0.01,0.21,NA,NA,NA,NA,NA,NA
Wild Wild Racing,PS2,2000,Racing,Interplay,0.1,0.08,0,0.03,0.21,64,13,NA,NA,Rage Software,E
HBO Boxing,PS,2000,Fighting,Acclaim Entertainment,0.12,0.08,0,0.01,0.21,26,7,4,5,Osiris Studios,E
Cruis'n Exotica,N64,2000,Racing,Midway Games,0.17,0.04,0,0,0.21,NA,NA,NA,NA,NA,NA
PoPoLoCrois Monogatari II,PS,2000,Role-Playing,Sony Computer Entertainment,0,0,0.2,0.01,0.21,NA,NA,NA,NA,NA,NA
ESPN Winter X Games: Snowboarding 2002,PS2,2000,Sports,Konami Digital Entertainment,0.1,0.08,0,0.03,0.21,64,14,7.9,8,Konami,T
Mortal Kombat: Special Forces,PS,2000,Fighting,Midway Games,0.12,0.08,0,0.01,0.21,28,7,2.4,17,Midway,M
Bugs Bunny & Taz: Time Busters,PS,2000,Adventure,Infogrames,0.11,0.08,0,0.01,0.21,NA,NA,NA,NA,NA,NA
Trade & Battle: Card Hero,GB,2000,Strategy,Nintendo,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
Phantasy Star Online,DC,2000,Role-Playing,Sega,0,0,0.2,0,0.2,89,21,9.1,33,Sonic Team,T
International Superstar Soccer 2000,PS2,2000,Sports,Konami Digital Entertainment,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
All Star Pro-Wrestling,PS2,2000,Fighting,SquareSoft,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
San Francisco Rush 2049,N64,2000,Racing,Midway Games,0.16,0.04,0,0,0.2,NA,NA,NA,NA,NA,NA
Tigger's Honey Hunt,N64,2000,Platform,Ubisoft,0.16,0.04,0,0,0.2,NA,NA,NA,NA,NA,NA
